76 100 100 37
75 43 1.57019 0 8
28 46 14.4201 18 21
74 32 10.9105 26 14
5 60 12.1768 11 18
37 38 9.79884 30 11
37 14 14.3871 21 24
4 53 4.611 19 17
37 48 11.7423 15 33
37 34 8.48469 16 30
3 76 10.8116 29 18
-1 77 77 26 10
19 63 16.3186 37 18
34 63 10.7384 16 28
15 43 13.2881 12 29
19 66 16.3186 31 20
37 25 6.93443 8 8
29 66 10.0643 19 13
6 63 -0 20 19
28 84 10.926 13 11
8 44 8.74234 15 15
37 6 13.3774 22 20
37 27 17.7497 28 31
74 44 11.9416 12 19
41 69 14.9756 6 22
3 87 14.7717 27 9
3 89 10.0335 14 12
75 56 16.7423 18 37
37 34 8.74234 17 11
37 32 14.3407 29 21
37 31 10.4527 13 16
47 38 16.776 22 26
39 91 19.9086 25 12
44 72 14.7717 28 10
2 51 8.79884 27 14
52 43 6.03049 19 11
8 48 7.74234 10 25
37 24 9.24522 12 12
-1 0 9.4547 14 15
7 66 13.8545 24 22
20 74 8.68666 16 3
0 59 21.1967 33 27
74 56 7.12462 15 15
41 62 13.801 11 16
47 58 14.9756 18 30
3 65 8.33337 17 13
29 36 7.18401 21 13
52 47 13.6752 27 0
37 23 14.0141 19 26
74 34 15.778 20 28
1 70 4.35585 5 6
3 75 11.6731 22 16
6 62 10.7074 12 27
27 38 12.2881 19 19
27 58 11.3985 22 12
57 58 10.0305 16 7
46 103 18.3358 7 22
37 67 15.4472 26 22
15 30 9.74234 14 10
46 70 14.7717 21 15
53 75 25.0191 24 37
71 29 15.3221 13 29
37 43 16.6515 15 18
74 39 2.47855 18 1
1 58 3.68711 11 6
1 68 12.1301 28 17
38 73 10.8521 9 19
-1 77 77 37 5
75 51 20.079 30 24
75 47 8.34447 10 20
37 36 9.9388 8 14
20 26 12.6149 11 16
37 21 17.1641 3 27
75 70 6.40505 1 28
62 52 13.7205 6 21
37 23 13.9681 10 26
5 39 12.2881 20 19

Temps: 0.01 seconds
Valeur OPT: 42.7908
