31 240 500 7
1 3975 561.099 11 129
2 3600 0.391211 7 9
7 2850 -0 14 14
4 5450 -0 27 5
7 2850 0.0532565 47 59
2 3600 2230.5 24 0
0 4575 2765.31 36 0
-1 0 2595.3 52 0
7 2850 1158.06 50 69
7 2850 1256.18 17 31
8 5625 1972.91 28 0
4 5450 2671.72 53 49
9 3750 1461.98 33 29
12 5550 2910.72 49 32
24 7550 314.467 5 0
9 3750 1802.94 63 88
22 7600 -0 10 0
12 5550 1169.02 28 19
16 8125 3219.97 39 0
17 7075 513.908 28 23
19 8625 2412.41 14 0
19 14275 2519.82 24 0
15 7200 -0 8 0
15 7200 0.106854 5 0
23 7450 49.887 2 0
-1 11025 11025 59 232
27 9950 2233.45 20 0
17 7075 8.2739 52 44
26 15175 3437.12 13 0
27 9950 160.622 10 0
3 6900 5244.16 36 24

Temps: 0.00 seconds
Valeur OPT: 6914.75
