101 112 112 89
27 30 2.50805 0 11
27 32 8.55335 10 27
13 32 7.69284 7 30
68 48 5.1733 13 10
72 55 5.1733 19 6
89 26 6.66712 26 17
89 14 2.60003 3 18
89 19 1.14155 5 3
7 37 2.7451 9 2
33 54 2.96543 16 3
70 40 9.06914 16 25
62 51 10.966 12 36
28 47 6.38313 19 19
6 22 1.92569 23 9
96 41 7.66582 20 15
57 44 6.96194 8 18
91 31 4.89058 19 20
84 38 2.48869 2 6
89 30 7.36865 12 26
48 38 6.78488 17 16
50 57 3.91579 9 16
26 44 4.47916 11 18
89 33 4.51514 18 14
57 54 8.65481 29 2
29 61 10.694 3 29
55 59 0.33509 6 13
28 33 7.34088 17 23
89 16 6.01639 16 13
89 25 4.24686 16 12
68 51 9.41254 9 25
70 37 4.4424 21 10
89 19 5.90528 27 6
89 36 6.00688 23 10
31 41 7.11565 11 41
81 58 5.3082 14 9
81 67 5.62661 8 12
47 54 8 5 7
59 26 2.60222 8 11
86 47 8.21161 16 20
28 59 8.17477 31 13
27 40 6.03017 9 17
22 42 4.99764 5 16
100 33 1.42236 5 2
13 48 9.84889 7 31
91 36 3.61042 18 8
60 38 2.35303 16 0
84 55 6.3653 1 8
48 35 7.72934 27 21
89 28 9.83278 36 26
88 55 16.3089 30 25
27 38 7.01985 13 27
33 50 2.10464 10 20
89 12 3.67176 9 14
27 29 4.43185 14 13
12 60 7.05789 18 9
28 54 4.0084 2 16
72 52 4.3394 6 15
89 29 8.84779 7 28
53 35 3.42583 18 8
96 20 3.09071 28 5
6 24 1.97064 3 9
96 29 5.01223 13 8
31 42 4.65715 19 10
82 53 4.01639 10 7
89 54 12.8201 9 19
30 72 9.54932 20 9
70 55 7.78224 25 3
23 80 10.3367 25 5
89 36 7.38651 36 16
31 35 6.10482 6 17
89 29 6.59384 5 23
6 65 9.96838 15 11
74 42 5.69326 25 16
95 43 4.3394 9 19
22 38 4.28977 8 26
22 44 4.62958 18 12
27 33 3.76719 13 7
76 41 1.98475 14 3
50 53 0.238792 3 7
33 50 5.55098 23 23
68 39 1.0122 6 1
33 47 0.196681 26 1
7 28 5.77261 16 18
6 32 3.9302 11 9
5 31 2.5279 7 5
89 23 4.83293 41 9
91 33 12.1957 35 35
96 29 5.65681 26 9
89 28 2.45714 9 3
-1 0 6.51992 15 18
32 45 2.24102 3 14
89 20 1.53987 1 9
59 25 3.17623 2 19
59 24 3.3847 22 11
6 19 5.72627 27 16
96 23 -0 20 6
89 17 1.45918 11 5
99 27 3.95337 12 27
91 25 2.81398 10 5
96 19 6.23331 9 36
91 25 4.81846 17 22

Temps: 0.15 seconds
Valeur OPT: 15.4604
