76 140 140 0
-1 0 -0 0 19
51 40 -0 18 8
0 18 2456.14 26 29
44 42 -0 11 11
75 12 1548.78 30 16
45 37 -0 21 27
68 18 2872.71 19 15
46 32 91.5491 15 22
46 29 1825.16 16 30
40 42 261.064 29 16
26 36 2125.15 26 12
14 48 -0 37 6
0 22 3736.84 16 28
45 39 4292.54 12 29
0 34 4304.54 31 13
45 39 2198.87 8 21
6 32 1351.65 19 19
0 12 -0 20 10
40 51 3241.91 13 22
35 42 -0 15 12
75 45 1214.74 22 18
28 50 -0 28 1
6 48 -0 12 14
6 43 -0 6 5
51 52 3252.91 27 14
12 55 1110.58 14 14
0 13 -0 18 22
68 28 -0 17 6
0 34 -0 29 15
45 35 1444.34 13 16
75 26 2455.64 22 25
7 67 5347.15 25 28
39 49 838.621 28 27
51 37 -0 27 28
46 25 -0 19 11
0 35 207.598 10 19
68 50 385.853 12 15
5 45 9.5 14 9
26 36 925.758 24 18
40 36 971.81 16 33
17 25 181.617 33 26
43 53 -0 15 13
2 53 1320.51 11 18
6 48 606.971 18 12
12 36 2891.22 17 24
4 24 -0 21 8
4 23 -0 27 3
75 37 3406.61 19 31
30 34 1014.81 20 27
51 42 -0 5 7
68 49 -0 22 11
17 20 -0 12 22
75 25 36.9298 19 37
75 33 1907.55 22 0
26 46 1561.78 16 16
39 72 1181.56 7 26
23 51 2485.28 26 19
15 43 2438.14 14 20
26 28 1539.78 21 37
11 77 385.699 24 18
45 58 1405.59 13 24
28 58 4741.62 15 17
28 41 1960.62 18 17
73 38 3916.64 11 21
22 64 577.455 28 21
12 47 1826.16 9 20
11 59 3458.33 37 19
0 12 6245.71 30 26
75 11 -0 10 13
4 58 11.5 8 11
37 56 1862.54 11 20
47 53 1250.31 3 30
12 32 -0 1 10
2 29 -0 6 15
4 34 -0 10 10
0 6 535.904 20 12

Temps: 0.00 seconds
Valeur OPT: 20931.3
