101 112 112 48
82 41 0.631048 0 25
69 42 28.4733 10 9
94 47 30.3757 7 36
77 52 6.9059 13 20
52 65 51.3435 19 35
60 36 64.2726 26 30
94 37 25.1872 3 17
48 13 9.37228 5 9
48 18 26.1696 9 16
77 70 42.3982 16 31
48 24 21.5257 16 16
19 40 19.5373 12 12
76 56 4.97858 19 5
94 36 3.07672 23 0
16 55 26.6388 20 3
61 71 21.5547 8 25
61 40 37.5321 19 19
84 43 21.4149 2 9
82 37 18.2361 12 9
48 29 33.4353 17 19
30 69 21.5527 9 18
58 57 15.7428 11 26
13 60 27.9075 18 9
-1 79 79 29 1
76 62 21.1898 3 18
21 77 27.2086 6 27
0 55 45.2014 17 16
89 44 4.66165 16 3
1 56 29.9366 16 6
79 72 30.4733 9 9
48 44 39.0733 21 17
52 39 43.7151 27 25
63 54 39.1722 23 13
76 58 6.3417 11 18
78 74 51.9672 14 21
81 89 -0 8 5
48 24 12.7645 5 6
60 45 8.53093 8 22
98 65 37.5083 16 12
7 70 21.5256 31 1
48 48 21.644 9 16
22 72 14.2178 5 8
97 52 31.952 5 14
6 66 20.2844 7 13
61 49 27.193 18 9
8 31 23.4535 16 7
48 33 -0 1 3
48 19 56.7171 27 11
-1 0 18.3161 36 9
47 32 76.1289 30 14
1 56 35.6721 13 23
77 66 8.18828 10 5
48 26 11.4133 9 7
0 49 31.7471 14 10
13 66 26.0496 18 11
40 73 25.4622 2 17
75 69 -0 6 2
95 56 31.2788 7 15
94 44 40.9939 18 15
48 42 22.9725 28 11
48 26 14.8838 3 29
48 34 19.6177 13 7
48 40 25.3455 19 20
88 43 13.3719 10 5
19 48 15.3393 9 10
66 99 42.5072 20 12
36 73 50.526 25 36
13 81 76.6331 25 18
80 58 35.6375 36 3
7 32 29.7934 6 27
7 42 11.3146 5 9
9 80 10.985 15 2
-1 61 61 25 16
2 58 37.9829 9 41
73 63 1.7357 8 8
13 63 32.505 18 13
7 43 41.4931 13 27
76 48 36.4706 14 28
76 61 6.80674 3 19
76 56 6.60697 23 7
76 53 9.18318 6 16
33 65 50.8331 26 5
48 12 27.2187 16 8
8 29 5.05898 11 8
60 35 14.8224 7 19
60 40 37.7601 41 23
61 45 59.2323 35 26
60 51 50.8871 26 13
7 25 10.1796 9 6
7 30 13.3589 15 6
47 48 0.414868 3 2
61 43 -0 1 18
89 46 17.2024 2 26
85 44 37.5843 22 14
48 31 48.0039 27 11
94 38 32.811 20 20
94 41 13.3102 11 10
95 43 1.15167 12 3
85 44 16.8315 10 10
94 43 7.19201 9 16
60 45 51.6803 17 23

Temps: 0.64 seconds
Valeur OPT: 185.976
