76 220 220 68
68 8 0.770455 0 17
28 45 5.56963 18 26
68 17 5.99643 26 30
51 41 2.68943 11 10
68 15 6.32595 30 28
29 37 2.66573 21 6
68 13 4.98736 19 20
0 30 3.38273 15 19
0 26 4.06907 16 14
75 44 6.77783 29 22
67 56 7.26074 26 8
53 52 8.64604 37 8
0 27 4.26324 16 16
46 38 4.15243 12 11
0 37 12.5764 31 27
29 39 5.56308 8 26
6 34 4.05418 19 20
4 31 3.62477 20 14
50 48 6.12025 13 19
8 38 3.93568 15 7
0 49 5.12074 22 6
28 50 7.05912 28 28
28 47 2.88722 12 13
63 52 7.38643 6 33
75 46 9.18974 27 9
50 47 3.31706 14 15
68 21 4.99222 18 27
45 26 3.97894 17 11
2 29 7.0486 29 29
45 24 5.59801 13 31
68 21 6.98022 22 28
25 74 14.5648 25 22
40 48 5.63358 28 19
6 30 1.93542 27 12
0 26 4.82507 19 13
67 37 3.22501 10 22
30 57 6.16848 12 26
45 41 0.847607 14 1
26 44 7.40953 24 11
72 39 3.14993 16 21
6 38 7.28258 33 29
42 49 0.0304884 15 30
68 40 2.91954 11 12
42 46 3.65533e-06 18 3
3 45 3.07046 17 18
68 16 5.18901 21 19
75 24 5.44331 27 19
45 39 4.00314 19 12
6 38 5.59801 20 18
51 37 2.48017 5 10
0 38 5.78619 22 14
68 20 3.68943 12 21
0 28 3.09707 19 0
26 42 4.00387 22 25
52 45 4.80459 16 12
25 59 8.23458 7 22
0 53 10.5216 26 15
15 47 5.83665 14 15
72 46 5.30408 21 16
8 59 14.1241 24 20
68 44 4.49489 13 5
30 45 7.38912 15 15
74 39 5.59727 18 24
51 42 4.0988 11 17
74 69 12.0908 28 16
38 52 3.41701 9 27
68 55 8.15327 37 24
0 24 6.90571 30 21
-1 0 2.88416 10 13
28 57 5.69088 8 16
60 50 5.59876 11 18
30 49 6.88851 3 37
68 33 1.59406 1 11
33 35 0.00389264 6 37
68 26 3.17698 10 18
68 10 2.59072 20 10

Temps: 1.15 seconds
Valeur OPT: 28.6319
