87 145 1 22
51 24900 1530.9 6 0
2 17975 694.356 7 0
62 14775 1855.18 5 0
4 4000 -0 3 0
18 3850 -0 1 0
70 9725 32.159 9 0
18 3850 -0 2 0
6 4925 -0 5 0
7 8300 -0 1 0
70 9725 26.8046 3 0
11 9925 1265.78 2 0
12 9300 -0 1 0
7 8300 67.7271 2 0
14 10100 402.811 5 0
15 8925 262.731 2 0
3 5675 -0 5 0
54 8650 15.3757 4 0
54 8650 44.7227 2 0
20 3100 -0 2 0
22 850 -0 4 0
22 850 -0 4 0
20 3100 -0 6 0
-1 0 -0 2 0
68 3400 -0 3 0
23 5050 -0 2 0
23 5050 51.7463 5 0
27 6025 20.7558 10 0
19 3475 -0 4 0
83 7850 33.9781 4 0
27 6025 -0 1 0
85 7050 1867.79 2 0
24 5750 773.937 9 0
31 11325 3380.58 17 0
44 9700 -0 7 0
18 3850 -0 9 0
40 17725 -0 5 0
40 17725 -0 6 0
36 21450 412.159 4 0
39 23325 2065.91 1 0
36 21450 32.3482 3 0
33 14075 39.0292 6 0
33 14075 109.88 3 0
82 13925 -0 3 0
34 9575 -0 4 0
34 9575 -0 1 0
44 9700 -0 3 0
1 22825 4.2571 4 0
35 20800 0.0568813 5 0
52 25325 2494.42 4 0
35 20800 -0 3 0
49 22325 11.2878 3 0
49 22325 4.14718 4 0
51 24900 1.26115 1 0
66 16075 3264.6 4 0
55 7150 10.3232 3 0
72 6750 -0 1 0
11 9925 1081.87 3 0
12 9300 1453.29 3 0
55 7150 5.14603 1 0
24 5750 25.7599 6 0
24 5750 164.892 2 0
26 12450 14.1396 6 0
63 6125 -0 13 0
3 5675 -0 1 0
26 12450 622.411 4 0
31 11325 311.043 3 0
62 14775 29.1473 2 0
21 6650 1988.12 2 0
22 850 -0 4 0
8 8850 14.8136 1 0
8 8850 -0 2 0
72 6750 3866.59 2 0
6 4925 -0 3 0
61 16450 5905.93 1 0
61 16450 539.487 5 0
82 13925 0.107502 5 0
42 15575 2110.57 3 0
45 11700 -0 3 0
45 11700 -0 1 0
77 13575 1631.1 3 0
27 6025 11.8713 2 0
83 7850 801.483 6 0
81 11800 924.508 4 0
29 6275 -0 3 0
83 7850 1033.85 6 0
27 6025 290.364 2 0
47 24050 4314.53 4 0

Temps: 0.02 seconds
Valeur OPT: 13219.1
