101 112 112 0
-1 0 2164.05 0 25
69 30 1822.53 10 19
13 23 1940.84 7 8
77 36 1003.26 13 17
21 38 1335.43 19 2
53 28 3370.91 26 16
0 16 -0 3 10
88 47 860.927 5 16
13 42 685.063 9 19
81 54 4905.61 16 35
31 44 2130.64 16 20
28 51 -0 12 5
53 39 -0 19 3
0 13 3505.93 23 9
96 47 3724.45 20 17
58 42 1146.86 8 2
61 37 2104.56 19 9
84 45 138.186 2 13
6 36 1432.42 12 18
52 55 2977.42 17 18
30 54 -0 9 5
0 27 -0 11 3
-1 39 39 18 9
73 55 3100.6 29 8
76 45 1638.61 3 26
4 48 326.576 6 22
0 28 1527.42 17 11
0 16 3180.71 16 13
0 13 3283.04 16 31
69 49 3205.37 9 18
27 38 3417.93 21 36
69 34 881.564 27 19
10 55 2045.01 23 9
69 38 -0 11 7
58 59 661.022 14 3
77 61 882.847 8 27
96 66 125.012 5 9
96 30 -0 8 6
16 57 -0 16 1
-1 52 52 31 11
53 18 1756.11 9 27
58 38 1021.71 5 9
94 39 -0 5 20
2 46 -0 7 7
91 44 3681.06 18 12
83 46 2195.05 16 2
99 58 297.13 1 13
89 59 2212.36 27 29
0 49 2982.3 36 23
31 68 2331.37 30 12
53 28 -0 13 0
33 52 1191.01 10 16
53 33 863.586 9 6
0 6 656.992 14 23
0 29 2509.47 18 10
54 44 -0 2 3
73 42 -0 6 12
13 30 -0 7 3
53 15 1190.38 18 19
99 26 456.364 28 14
6 33 -0 3 5
99 31 -0 13 26
88 56 175.706 19 1
53 51 2206.18 10 14
11 67 2099.17 9 18
31 78 1718.34 20 27
76 54 2881.25 25 8
-1 62 62 25 20
76 38 3557.52 36 30
0 19 1513.6 6 16
1 39 379.35 5 9
53 65 1492.68 15 14
21 35 3431.18 25 28
40 30 2603.04 9 23
-1 35 35 8 16
-1 41 41 18 36
0 19 3021.26 13 21
76 30 -0 14 5
79 54 4054.76 3 26
77 41 3433.75 23 16
77 37 -0 6 9
76 46 -0 26 11
6 42 215.655 16 8
5 37 2461.99 11 15
96 37 328.13 7 10
53 33 3385.89 41 7
96 42 4560.47 35 15
2 31 2975.54 26 18
69 38 2228.34 9 25
0 30 1932.26 15 16
53 53 -0 3 7
96 32 -0 1 25
95 30 -0 2 6
99 29 7396.51 22 13
6 20 2069.54 27 6
94 25 2070.54 20 9
6 20 860.986 11 5
13 31 5285.95 12 41
37 31 -0 10 11
96 23 -0 9 17
99 32 5 17 10

Temps: 0.01 seconds
Valeur OPT: 21529.5
