262 500 500 0
-1 0 929.843 0 65
79 189 -0 6 80
0 46 -0 72 87
118 60 6321.46 93 22
81 125 -0 28 3
30 82 -0 5 17
243 94 -0 43 4
224 109 -0 1 96
123 67 -0 36 50
26 73 2211.71 53 14
177 82 18439.8 63 81
163 61 -0 25 8
191 92 1630.03 50 54
114 89 33396.6 57 23
143 169 -0 1 53
122 77 28887.6 66 48
223 93 28888.6 37 83
175 132 18014.1 51 42
30 60 6895.92 47 23
166 68 13782.8 88 44
69 130 -0 75 48
166 98 -0 48 40
3 126 26606.5 40 69
48 139 -0 8 55
69 119 -0 69 50
166 108 19495.1 93 93
251 60 -0 29 73
173 71 -0 5 10
123 148 -0 53 18
227 141 -0 8 36
0 52 -0 24 3
191 152 34122.1 53 98
226 125 -0 13 5
19 97 17405.4 47 77
188 141 21623.6 57 15
156 177 -0 9 31
217 74 4554.85 74 98
165 104 9585.94 83 5
223 63 12339 96 81
69 60 -0 42 50
24 136 32.8287 80 84
210 153 -0 22 29
197 86 -0 56 1
224 35 -0 43 52
165 119 8525.58 12 98
143 169 40158.9 73 69
216 155 -0 32 71
80 113 -0 8 52
118 133 -0 79 0
255 88 -0 79 0
200 186 9997.56 4 96
219 149 807.477 14 39
102 84 -0 17 87
0 82 10434.8 19 59
0 76 -0 44 17
168 115 -0 5 56
242 82 -0 37 19
251 67 18306.7 100 66
183 79 -0 62 40
162 97 20930.7 90 0
110 147 15990.8 57 60
90 108 20338.4 44 25
69 37 3848.05 37 92
250 151 37608.6 80 43
125 48 8226.49 60 18
173 102 28051.3 95 41
39 101 -0 56 28
122 119 22346.7 56 57
172 142 -0 9 32
0 22 20223.6 39 82
72 132 -0 15 79
33 141 5690.73 4 39
185 78 20468 58 19
198 64 12270 73 36
215 86 -0 5 1
219 97 -0 12 13
108 165 12912.5 3 75
187 192 -0 8 57
201 127 -0 31 9
0 73 11279.6 48 72
197 92 -0 3 18
21 121 198.463 52 63
224 36 -0 99 0
125 84 4716.2 29 84
237 58 980.55 12 100
222 112 6753.56 50 94
172 206 13355 98 63
188 155 -0 4 45
177 194 -0 56 29
230 94 2344.98 24 42
5 107 16241.9 33 22
215 173 10121.6 45 83
6 151 36651.8 98 86
46 165 -0 4 5
165 199 -0 36 56
188 138 29285.8 72 93
224 71 11822.5 26 95
132 131 976.396 71 19
48 171 16000.9 84 39
70 136 9692.25 21 79
172 120 85 99 2
251 57 4358.41 33 4
237 71 16837.9 84 78
80 104 18221.5 74 57
69 81 42792.3 93 75
162 128 -0 25 0
26 115 -0 39 2
48 181 20901.6 42 62
0 129 1152.4 77 31
20 131 150.919 68 3
109 142 20679 50 47
37 147 9803.56 42 97
0 38 24301 71 79
197 94 8760.9 85 53
251 49 8381.97 78 96
145 123 13824.7 64 58
126 87 -0 5 77
253 172 23926.5 93 50
224 52 -0 18 84
3 186 2944.82 38 12
22 131 27675.1 29 74
217 95 6372.71 81 94
223 51 1404.83 4 64
118 53 19176.9 23 53
255 77 9602.25 11 71
224 41 14498.3 86 97
163 83 -0 2 100
84 154 17745.8 31 98
118 137 13017.2 54 57
12 116 13796.8 87 55
5 110 -0 17 0
43 70 4159.13 81 24
123 128 21417.7 72 0
207 81 -0 10 42
245 165 18487.1 50 43
177 58 25173.5 25 90
177 93 17414.3 71 14
173 60 23132.8 85 0
