101 200 200 0
-1 0 -0 0 10
27 32 265.841 10 3
0 22 -0 7 5
77 42 -0 13 6
58 34 1715.19 19 10
96 33 1858.3 26 3
89 26 -0 3 3
52 34 1197.96 5 28
82 45 93.647 9 9
76 54 -0 16 1
88 34 -0 16 11
0 34 1075.08 12 31
28 28 3370.41 19 25
96 28 3774.51 23 16
92 43 1224.77 20 11
42 45 1168.7 8 20
59 36 2836.28 19 19
84 36 -0 2 9
89 30 -0 12 18
62 38 -0 17 6
90 58 754.479 9 36
26 29 390.409 11 35
75 43 879.346 18 20
73 45 2425.36 29 25
80 51 -0 3 5
55 48 -0 6 5
0 18 682.156 17 12
0 15 4176.39 16 26
0 17 916.528 16 16
27 45 31.5994 9 8
76 50 -0 21 16
88 38 -0 27 3
10 48 4799.98 23 9
12 47 -0 11 12
79 63 2982.25 14 41
76 57 1951.26 8 6
48 54 -0 5 19
59 28 -0 8 9
44 56 -0 16 16
73 45 3179.98 31 36
58 21 689.63 9 9
73 42 -0 5 7
95 34 868.659 5 10
2 50 2880.59 7 27
96 37 -0 18 14
84 51 -0 16 21
19 57 301.003 1 13
48 42 2716.44 27 18
88 36 1053.72 36 22
88 55 1952.86 30 2
1 38 -0 13 16
76 51 2370.47 10 17
0 22 1228.24 9 13
0 8 -0 14 2
53 45 830.051 18 5
26 42 -0 2 8
73 38 474.867 6 27
2 30 3837.1 7 14
53 14 -0 18 10
96 23 -0 28 17
96 30 -0 3 11
0 31 1903.21 13 17
88 29 -0 19 7
62 48 999.436 10 13
18 72 771.576 9 25
26 69 863.301 20 23
28 71 -0 25 18
40 56 1760.78 25 23
80 42 2540.5 36 18
27 37 775.879 6 9
88 43 -0 5 14
53 52 -0 15 9
73 33 2304.06 25 19
0 28 709.794 9 11
2 37 -0 8 23
2 38 -0 18 12
28 29 -0 13 9
76 34 -0 14 7
79 54 -0 3 18
77 48 1684.31 23 3
26 37 748.996 6 7
33 54 396.335 26 6
0 27 2047.35 16 8
60 39 2664.04 11 8
0 25 1203.77 7 16
59 28 883.413 41 26
44 48 1881.3 35 0
2 29 -0 26 2
0 22 -0 9 5
0 20 875.659 15 26
10 43 656.978 3 29
85 33 246.061 1 27
59 26 -0 2 9
99 30 2037.36 22 16
96 26 1970.6 27 15
0 20 196.239 20 20
0 20 -0 11 1
95 28 2146.03 12 13
37 29 -0 10 15
96 23 -0 9 19
98 33 -0 17 30

Temps: 0.01 seconds
Valeur OPT: 29361.2
