33 8000 8000 6
4 134 42.4789 0 1700
13 42 5.31623 700 40
11 19 4.33183 400 900
2 46 27.878 400 2500
7 64 42.4789 1200 4000
6 3 2.05882 40 300
-1 0 1.13424 80 450
6 2 12.7205 2000 1000
7 10 10.1759 900 1400
6 9 6.21152 600 750
6 17 3.32505 750 1500
6 8 6.28813 1500 1300
6 18 6.86176 150 1600
6 26 4.23353 250 750
32 49 10.3134 1600 700
7 46 4.52193 450 600
17 99 14.1711 700 2000
7 44 6.06153 550 600
19 64 8.82064 650 150
32 62 5.24134 200 650
8 64 7.67505 400 400
6 58 4.2817 300 700
21 67 18.9839 1300 1200
20 89 11.7031 700 250
17 80 9.69218 750 400
32 63 10.3134 1400 400
17 67 33.1314 4000 500
7 77 12.5501 600 550
5 69 12.313 1000 80
11 94 16.1138 500 700
31 62 26.8758 2500 0
6 34 12.0953 1700 200
6 12 11.5647 1100 1100

Temps: 0.06 seconds
Valeur OPT: 42.4482
