31 140 140 0
-1 0 -0 0 29
24 43 20.75 24 11
24 16 -0 34 3
24 12 602.833 11 24
20 12 -0 15 18
16 31 5.25 11 5
20 16 -0 1 16
20 13 603.833 3 25
-1 22 22 29 95
13 27 -0 6 39
0 15 1208.17 25 33
16 23 4.75 6 15
7 28 610.083 25 11
16 20 -0 2 2
-1 35 35 28 0
2 28 -0 8 1
0 13 -0 10 60
4 23 -0 18 34
21 35 616.333 45 25
16 25 1224.17 33 8
0 6 -0 17 6
0 20 -0 9 35
-1 22 22 16 123
0 12 620.833 35 90
0 8 -0 5 45
-1 29 29 60 80
20 8 1214.17 80 6
20 35 5.5 39 10
-1 47 47 95 17
24 14 1211.17 90 28
20 14 1805 123 9

Temps: 0.00 seconds
Valeur OPT: 3011.17
