125 500 1 0
-1 0 -0 10 0
35 11575 -0 17 0
0 1100 -0 16 0
0 1100 -0 10 0
3 2200 -0 9 0
8 25625 -0 9 0
89 21100 1.39436e+06 14 0
72 17325 -0 15 0
116 22450 -0 29 0
83 12800 2.7767e+06 41 0
116 22450 -0 21 0
13 27600 2800 7 0
10 24700 2.77352e+06 38 0
14 25925 -0 16 0
10 24700 -0 12 0
5 26600 -0 21 0
113 16775 -0 21 0
124 10525 -0 25 0
17 13200 -0 9 0
17 13200 -0 22 0
26 6475 725 26 0
112 15025 1.39421e+06 16 0
20 9350 -0 5 0
22 9900 17200 43 0
27 7800 1.37546e+06 25 0
85 5975 -0 24 0
28 6325 -0 2 0
28 6325 -0 14 0
29 2200 -0 38 0
0 1100 -0 10 0
31 7200 -0 4 0
85 5975 -0 12 0
31 7200 2.7623e+06 32 0
63 25200 -0 21 0
2 2875 17150 40 0
110 9975 -0 15 0
35 11575 -0 18 0
35 11575 -0 31 0
35 11575 -0 19 0
38 13625 -0 9 0
41 18625 2.81572e+06 90 0
93 15100 -0 32 0
43 19300 -0 24 0
44 16975 -0 21 0
93 15100 -0 17 0
44 16975 -0 18 0
121 24775 3000 5 0
42 21950 -0 19 0
42 21950 -0 15 0
47 24050 -0 7 0
48 23525 -0 5 0
48 23525 -0 16 0
71 16975 -0 10 0
52 18075 -0 19 0
53 20150 1.37888e+06 22 0
53 20150 -0 18 0
72 17325 -0 10 0
56 18350 -0 7 0
52 18075 -0 9 0
61 25925 2.77522e+06 22 0
6 22625 -0 15 0
60 24275 -0 15 0
72 17325 -0 11 0
118 23350 -0 17 0
118 23350 2.77244e+06 54 0
119 29650 -0 15 0
101 31925 2.77634e+06 13 0
63 25200 -0 16 0
8 25625 -0 4 0
60 24275 -0 23 0
69 26725 -0 11 0
37 15000 -0 18 0
71 16975 -0 4 0
51 25200 -0 57 0
33 27500 -0 13 0
36 13500 -0 14 0
75 14975 -0 10 0
36 13500 -0 4 0
75 14975 -0 13 0
80 27275 -0 54 0
105 26625 -0 6 0
6 22625 -0 12 0
81 23850 -0 17 0
84 12075 -0 7 0
115 9775 1175 21 0
86 5300 -0 7 0
0 1100 -0 38 0
11 28325 2.7722e+06 17 0
57 19025 -0 7 0
57 19025 -0 19 0
77 13925 -0 6 0
77 13925 -0 12 0
39 14600 -0 17 0
39 14600 -0 5 0
92 16475 -0 24 0
44 16975 -0 14 0
97 10525 1.37316e+06 21 0
110 9975 -0 5 0
99 11625 1.35698e+06 21 0
97 10525 -0 10 0
50 24075 -0 32 0
65 31250 -0 7 0
62 18450 -0 14 0
102 19925 -0 12 0
102 19925 -0 14 0
68 25975 -0 6 0
107 26300 -0 13 0
68 25975 -0 3 0
42 21950 -0 6 0
34 7225 1.37631e+06 6 0
34 7225 -0 25 0
82 25650 -0 14 0
20 9350 -0 52 0
18 14125 1.38231e+06 24 0
3 2200 3100 20 0
114 4375 -0 49 0
117 20425 -0 19 0
7 18975 -0 14 0
104 21375 -0 18 0
33 27500 -0 20 0
121 24775 2.73004e+06 10 0
47 24050 -0 7 0
49 24825 2.81677e+06 39 0
13 27600 -0 5 0
26 6475 -0 37 0

Temps: 0.00 seconds
Valeur OPT: 1.38134e+07
