76 180 180 0
-1 0 -0 0 25
2 47 -0 18 37
68 21 3.57071 26 9
0 29 -0 11 37
75 16 11.4738 30 14
52 37 -0 21 11
0 23 -0 19 10
35 28 -0 15 1
46 22 -0 16 19
12 36 -0 29 15
0 31 11.958 26 33
7 50 7.14664 37 13
0 17 -0 16 29
75 34 27.0398 12 21
35 40 19.0398 31 14
4 52 -0 8 12
6 36 -0 19 22
26 24 -0 20 15
0 45 20.4064 13 12
8 37 16.5845 15 8
37 49 -0 22 8
29 45 1.84499 28 20
68 46 41.6196 12 28
67 58 23.0381 6 24
3 46 20.6403 27 31
12 42 4.81412 14 19
0 9 22.8262 18 10
52 24 11.5661 17 30
2 34 -0 29 12
75 27 17.0401 13 18
0 27 24.8019 22 22
10 48 26.8119 25 21
44 38 6.71397 28 13
2 34 -0 27 19
67 16 -0 19 17
0 23 2.14189 10 22
75 43 -0 12 13
0 34 -0 14 19
12 36 13.1436 24 11
9 41 2.07251 16 27
67 27 34.6477 33 16
43 60 -0 15 29
30 58 4.23999 11 6
1 55 23.8397 18 30
26 31 4.06696 17 26
4 29 -0 21 19
67 17 5.42416 27 5
67 39 20.2871 19 28
29 34 2.33018 20 16
16 48 2.67659 5 20
44 45 13.067 22 15
0 29 16.0411 12 24
0 17 -0 19 11
26 36 -0 22 26
8 37 22.3519 16 15
25 52 24.9379 7 22
62 65 20.1292 26 20
8 54 7.08695 14 7
17 42 1.73011 21 28
14 72 15.086 24 18
37 47 26.1281 13 18
0 51 0.804845 15 0
0 26 8.06919 18 16
33 47 56.3334 11 26
0 61 28.0381 28 27
38 42 -0 9 11
65 63 39.294 37 16
0 10 -0 30 12
75 14 7.2153 10 17
36 56 18.1952 8 21
75 46 -0 11 10
70 55 -0 3 3
10 44 -0 1 18
62 34 5.63815 6 27
30 37 -0 10 14
0 5 18.8182 20 6

Temps: 0.01 seconds
Valeur OPT: 151.375
