76 180 180 62
62 35 4.68586 0 25
62 13 0.74023 18 37
73 25 28.603 26 9
62 30 16.5211 11 37
30 38 25.1654 30 14
62 27 1.28798 21 11
33 31 4.00478 19 10
17 51 -0 15 1
34 53 0.674599 16 19
62 44 25.3551 29 15
73 60 -0 26 33
26 67 15.852 37 13
40 46 18.2044 16 29
28 60 14.6826 12 21
62 70 21.5564 31 14
29 47 1.79833 8 12
73 24 -0 19 22
62 28 14.298 20 15
44 62 2.45639 13 12
8 63 0.0155187 15 8
47 59 3.8139 22 8
62 24 10.5191 28 20
1 23 -0 12 28
73 33 7.45214 6 24
73 36 0.000859228 27 31
32 61 -0 14 19
17 42 19.2136 18 10
29 43 1421.64 17 30
62 20 5.84023 29 12
62 32 0.000515012 13 18
73 29 2.07795 22 22
72 80 18.3017 25 21
73 38 0.754174 28 13
73 17 1.88241 27 19
62 42 -0 19 17
0 55 0.134282 10 22
21 46 0.340071 12 13
62 42 22.921 14 19
65 70 -0 24 11
9 50 2.18976 16 27
17 40 0.00142822 33 16
42 38 7.16413 15 29
1 26 0.254418 11 6
1 37 8.37894 18 30
3 33 16.5075 17 26
29 40 14.8837 21 19
34 47 10.7616 27 5
5 36 10.7868 19 28
74 35 3.87742 20 16
24 48 -0 5 20
44 57 20.5158 22 15
33 34 2.12379 12 24
34 51 0.0927034 19 11
7 64 7.56365 22 26
29 58 1.67544 16 15
40 69 19.227 7 22
1 34 12.6431 26 20
15 58 3.8772 14 7
72 61 1393.55 21 28
35 84 8.42582 24 18
70 62 4.72772 13 18
62 24 9.74659 15 0
-1 0 0.00173061 18 16
73 27 -0 11 26
42 45 11.5588 28 27
17 64 1414.08 9 11
17 65 -0 37 16
75 48 8.10151 30 12
2 35 -0 10 17
74 48 2.38147 8 21
61 54 7.73895 11 10
37 57 20.4847 3 3
44 54 -0 1 18
62 8 5.17185 6 27
62 24 -0 10 14
33 36 4.00187 20 6

Temps: 2.37 seconds
Valeur OPT: 2907.77
