76 220 220 26
26 20 0.832031 0 7
26 43 1.71354 18 3
26 44 2.78087 26 5
26 44 1.89135 11 12
26 34 4.14124 30 20
29 50 2.99986 21 18
26 28 3.01649 19 12
26 20 2.60842 15 10
7 28 2.9121 16 33
39 52 3.41459 29 15
38 51 8.87463 26 25
38 59 5.63261 37 14
26 29 2.71999 16 13
46 41 4.13096 12 27
52 55 5.16072 31 19
52 50 1.5786 8 14
17 41 1.66886 19 20
26 26 3.53161 20 26
26 54 4.9698 13 11
26 36 3.01002 15 20
37 63 4.41184 22 15
5 66 4.71048 28 8
26 38 8.07873 12 28
17 58 2.45584 6 21
16 59 6.05591 27 8
44 66 3.02982 14 19
-1 0 3.04838 18 17
52 25 2.05471 17 21
62 54 3.45356 29 9
45 36 1.60639 13 21
75 41 4.28419 22 28
55 73 3.57851 25 19
17 40 4.07233 28 28
68 46 3.93221 27 19
52 26 2.14482 19 16
7 32 1.0879 10 6
69 63 3.41714 12 18
27 54 0.782632 14 0
26 36 4.02719 24 26
26 42 3.00742 16 16
26 39 3.08535 33 12
1 60 3.30418 15 29
41 64 0.677006 11 30
73 59 2.17914 18 11
12 45 3.93325 17 27
26 31 5.26517 21 18
26 22 2.53844 27 10
27 56 1.78177 19 14
68 52 4.54891 20 37
6 50 7.10997 5 37
12 60 4.56993 22 31
17 43 2.82094 12 27
26 19 3.07309 19 17
35 43 4.09236 22 22
52 32 4.8736 16 18
26 42 8.79893 7 11
68 69 5.85848 26 11
15 55 3.26516 14 24
7 34 4.07269 21 26
0 61 8.31414 24 16
45 62 3.34828 13 19
0 55 5.01729 15 16
6 48 1.648 18 29
1 52 2.3483 11 22
62 74 3.58428 28 13
26 43 1.98192 9 15
65 58 4.34793 37 30
26 20 4.08181 30 24
0 27 1.08128 10 12
26 45 2.52529 8 13
60 66 2.14126 11 1
37 65 0.439265 3 15
58 44 2.19976 1 22
68 42 0.649184 6 22
0 44 1.85383 10 10
0 25 1.83991 20 6

Temps: 0.80 seconds
Valeur OPT: 12.6241
