48 15 15 25
13 4431 21.5052 0 1
9 6872 336.282 1 1
28 5284 741.872 1 1
40 4595 -0 1 1
25 737 121.225 1 1
25 1363 -0 1 1
17 5132 295.702 1 1
27 5069 18.3655 1 1
3 5203 142.244 1 1
33 5786 471.006 1 1
34 3577 577.819 1 1
13 5074 1.91996 1 1
20 4865 -0 1 1
38 4094 61.072 1 1
3 5409 -0 1 1
31 4775 -0 1 1
28 5343 1.91996 1 1
36 4806 213.044 1 1
35 4966 9.4382 1 1
27 4604 295.901 1 1
31 3627 212.514 1 1
38 5030 232.819 1 1
16 6813 -0 1 1
46 4901 74.1187 1 1
47 3492 220.157 1 1
-1 0 38.3367 1 1
19 4724 217.316 1 1
20 4326 212.845 1 1
25 3200 134.276 1 1
35 5017 317.051 1 1
8 5783 307.993 1 1
4 2501 474.279 1 1
35 4990 508.158 1 1
28 4864 102.553 1 1
44 3138 315.547 1 1
27 4575 191.695 1 1
25 4609 424.645 1 1
18 5850 42.6219 1 1
25 1664 217.765 1 1
8 5819 301.389 1 1
47 4052 333.739 1 1
47 6310 1539.36 1 1
27 4781 161.899 1 1
18 5395 295.702 1 1
25 1541 130.402 1 1
32 5318 -0 1 1
20 4293 230.902 1 1
5 2239 269.115 1 0

Temps: 25.34 seconds
Valeur OPT: 38.3367
