76 180 180 0
-1 0 -0 0 8
73 44 -0 18 13
68 31 18.2468 26 6
0 27 8.87879 11 16
0 19 10.0996 30 18
67 40 -0 21 18
68 23 5.57576 19 27
26 21 -0 15 1
75 29 18.5758 16 9
72 40 23.5758 29 19
0 30 10.8788 26 28
0 38 -0 37 22
17 24 21.3268 16 26
67 23 21.5758 12 14
34 43 -0 31 20
13 35 -0 8 25
51 36 16.8788 19 14
0 17 -0 20 30
26 49 13.4221 13 26
34 39 18.303 15 11
37 57 22.8009 22 24
45 50 0.562771 28 11
73 58 16.6407 12 22
6 52 -0 6 19
3 50 17.9048 27 11
9 59 18.6948 14 31
0 8 21.2251 18 27
75 31 10.619 17 18
73 45 10.0346 29 5
45 34 -0 13 16
0 38 27.619 22 18
39 67 8.90476 25 21
44 38 -0 28 8
0 31 10.9784 27 12
67 16 -0 19 0
7 33 3.30303 10 10
0 34 -0 12 16
45 43 -0 14 12
58 51 11.2727 24 27
72 34 -0 16 19
67 25 16.6948 33 10
33 49 -0 15 20
68 54 17.6104 11 20
73 53 -0 18 22
3 31 -0 17 21
75 23 -0 21 6
34 20 -0 27 19
48 43 -0 19 12
0 32 7.99134 20 24
44 49 5.66234 5 13
40 45 -0 22 16
17 24 -0 12 10
34 24 -0 19 19
67 32 31.2468 22 37
67 35 15.3506 16 15
32 62 17.8788 7 3
75 60 21.0303 26 26
13 38 14.6277 14 22
26 29 -0 21 7
46 50 34.6234 24 29
36 59 -0 13 13
74 60 26.6277 15 11
0 37 -0 18 15
33 50 7 11 12
0 45 14.1948 28 21
34 48 11.7013 9 37
53 49 -0 37 17
0 5 -0 30 30
75 17 -0 10 28
68 51 26.0563 8 17
68 57 28.0563 11 15
36 53 -0 3 15
26 24 -0 1 14
68 34 -0 6 29
2 40 -0 10 33
0 8 18.5758 20 28

Temps: 0.00 seconds
Valeur OPT: 124.524
