30 4500 4500 3
19 88 -0 0 300
6 54 22.825 300 0
6 77 38.325 3100 300
-1 0 -0 125 1000
3 40 3.7 100 100
6 60 13.35 200 150
3 25 -0 150 800
13 156 35.3 150 150
23 121 11.8 450 150
8 129 1.3 300 450
11 131 1.65 100 200
12 120 1.25 950 550
16 119 -0 125 300
16 111 -0 150 400
3 122 1.35 150 100
16 124 16.35 550 3100
3 104 15.7 150 100
11 134 -0 100 100
6 90 32.975 150 1500
20 48 0.9 400 300
22 38 5.1 300 150
4 110 20.95 1500 125
3 25 -0 100 500
18 93 -0 300 100
6 50 5.25 500 950
29 48 18.175 800 150
22 65 11.875 300 125
29 69 7.9 100 150
26 110 26.225 150 300
3 32 -0 1000 150

Temps: 0.00 seconds
Valeur OPT: 29.35
