262 500 500 116
215 84 9.62357 0 65
221 188 27.4862 6 80
235 126 18.3178 72 87
118 48 13.0821 93 22
116 92 4.60631 28 3
133 101 2.78116 5 17
215 70 6.34707 43 4
246 59 19.8195 1 96
118 56 12.3675 36 50
241 148 11.0052 53 14
214 128 19.4656 63 81
126 82 1.9065 25 8
133 109 13.037 50 54
114 160 13.3219 57 23
116 92 3.69379 1 53
52 82 13.4935 66 48
126 43 16.1208 37 83
258 145 10.0123 51 42
30 104 10.0349 47 23
72 89 17.794 88 44
109 119 15.3582 75 48
116 78 11.75 48 40
120 94 14.9263 40 69
120 92 6.10216 8 55
258 130 15.4017 69 50
246 50 23.2817 93 93
148 140 9.75762 29 73
73 109 3.19184 5 10
160 94 8.10073 53 18
178 123 5.39973 8 36
198 98 2.38677 24 3
104 143 29.4664 53 98
132 123 3.67754 13 5
72 114 19.2201 47 77
160 98 6.82196 57 15
239 125 7.5256 9 31
173 146 19.7315 74 98
126 74 12.3915 83 5
39 95 23.4658 96 81
146 79 12.6338 42 50
24 144 24.5399 80 84
210 124 5.93694 22 29
56 136 6.90374 56 1
146 88 9.67207 43 52
116 68 14.0928 12 98
236 129 18.3113 73 69
208 108 13.412 32 71
168 139 9.09067 8 52
120 96 10.2642 79 0
12 124 12.8831 79 0
218 126 7.50361 4 96
59 101 8.73848 14 39
126 58 10.0978 17 87
133 139 14.62 19 59
213 94 10.0596 44 17
39 130 8.98911 5 56
52 109 7.63049 37 19
203 104 19.5902 100 66
27 153 14.4689 62 40
116 65 13.9092 90 0
110 130 19.4439 57 60
90 99 9.65374 44 25
177 85 12.7572 37 92
200 108 14.0421 80 43
126 105 11.6487 60 18
126 121 24.9661 95 41
242 134 9.41016 56 28
75 109 14.2133 56 57
186 119 3.28137 9 32
146 70 14.2702 39 82
108 123 11.8594 15 79
166 153 13.7385 4 39
104 82 7.82253 58 19
213 72 13.2033 73 36
126 37 0.317222 5 1
59 73 3.44686 12 13
108 149 16.2397 3 75
246 110 13.3689 8 57
67 124 4.46099 31 9
116 98 15.4409 48 72
235 132 1.19199 3 18
186 92 15.4479 52 63
69 90 10.1839 99 0
213 130 14.3511 29 84
16 62 14.285 12 100
44 108 19.3038 50 94
151 143 20.4612 98 63
182 116 11.9161 4 45
77 131 13.9038 56 29
69 172 8.43315 24 42
116 97 7.73792 33 22
46 130 17.1054 45 83
178 110 25.9829 98 86
126 101 1.12027 4 5
246 134 10.8551 36 56
182 106 17.8599 72 93
126 59 18.7207 26 95
132 93 14.0283 71 19
14 129 18.6009 84 39
244 122 13.4837 21 79
186 93 8.56953 99 2
193 130 3.56393 33 4
16 79 17.3535 84 78
135 134 15.4543 74 57
126 36 21.9705 93 75
116 94 3.92135 25 0
121 175 11.5061 39 2
14 129 14.5789 42 62
186 111 12.7037 77 31
178 117 11.5522 68 3
20 126 10.8446 50 47
23 102 18.1622 42 97
74 69 20.2031 71 79
80 138 14.6266 85 53
3 126 18.7698 78 96
100 102 14.3657 64 58
-1 0 13.7031 5 77
178 125 23.3249 93 50
126 42 10.381 18 84
218 121 10.5496 38 12
126 82 10.22 29 74
146 159 24.0291 81 94
84 83 8.72591 4 64
118 44 12.6611 23 53
255 120 9.17556 11 71
64 118 22.1034 86 97
116 3 16.6475 2 100
245 162 14.0751 31 98
14 114 12.5794 54 57
133 126 19.7251 87 55
213 126 4.50224 17 0
11 105 14.5754 81 24
116 85 16.6145 72 0
213 99 5.79472 10 42
60 155 13.8089 50 43
146 62 14.2155 25 90
102 100 11.5108 71 14
116 94 13.7064 85 0
21 90 9.23953 51 21
68 161 24.8319 29 88
74 64 6.89054 55 2
126 50 22.2789 45 99
68 122 23.0844 100 84
174 109 15.5337 38 93
192 112 16.609 11 89
186 101 19.3951 82 72
126 47 6.03085 50 0
51 140 15.3084 39 43
64 136 4.84758 6 76
151 159 25.0709 87 72
190 145 15.1224 83 9
192 136 8.99836 22 47
116 116 3.98521 24 3
96 148 12.2292 69 15
25 132 10.7614 97 21
115 133 18.8723 65 90
74 99 12.7697 97 12
215 88 14.0575 79 37
109 145 18.2963 79 12
41 184 25.3422 46 50
246 63 2.35052 52 4
93 112 13.3151 39 73
59 69 14.7184 94 28
69 89 13.8031 97 18
215 65 3.44386 18 0
37 85 1.66516 3 0
126 67 2.80997 23 8
190 171 9.79232 19 25
118 126 17.6665 40 85
181 83 10.0011 49 24
235 137 17.5625 96 25
181 78 16.3396 58 53
74 69 16.3563 15 77
73 100 12.1124 21 98
120 101 8.74281 56 11
39 127 14.6203 67 18
39 100 3.05078 10 15
146 77 5.3941 36 11
126 95 17.5807 84 2
200 108 5.92991 59 6
200 110 9.89852 85 5
59 76 15.7199 60 98
246 88 14.6015 33 55
150 151 12.6101 62 68
192 98 13.5582 70 72
19 90 23.3939 79 86
215 76 13.1126 98 35
93 111 12.4824 99 14
256 110 23.1391 18 99
121 172 10.6842 55 26
126 58 13.2108 75 5
215 100 18.4126 94 79
116 92 19.0993 89 54
177 124 12.8963 13 85
80 139 7.2087 19 29
166 120 8.93432 19 37
23 103 12.2488 90 11
241 132 9.41751 35 44
73 73 15.0364 76 49
25 72 11.6472 3 64
246 90 6.94948 11 36
59 119 21.7427 98 70
99 157 17.8457 92 58
146 102 9.92186 1 79
73 85 7.93681 2 65
166 144 17.5923 63 58
173 127 12.079 57 8
166 78 13.4644 50 50
246 64 15.9377 19 60
138 112 11.3345 24 56
178 122 5.53838 14 74
90 104 7.73513 18 24
14 134 30.4124 77 99
215 43 9.77155 28 17
235 105 16.0972 72 45
126 24 5.50839 49 14
200 106 18.6408 58 97
173 152 18.7149 84 57
184 101 5.12783 58 56
52 78 9.28931 41 42
83 149 19.2869 98 22
90 115 20.8976 77 78
165 108 12.5989 57 39
122 94 12.906 39 62
123 90 16.4828 99 49
235 94 19.742 83 83
136 109 14.513 54 50
75 121 17.396 86 37
18 140 9.63228 2 33
215 164 4.8654 14 29
0 146 6.45653 42 19
21 141 7.40126 14 36
186 138 8.9958 55 19
52 89 7.72701 2 58
252 118 18.0984 18 56
116 84 5.53646 17 38
120 92 4.39493 22 1
16 80 9.00397 28 24
214 126 10.155 3 67
192 115 17.3365 96 10
174 137 14.9333 53 39
11 88 11.7358 15 93
146 100 5.5596 36 4
16 70 13.7619 98 0
21 109 12.5532 78 28
201 139 20.5868 92 51
116 36 23.671 65 85
86 172 16.6975 64 8
57 163 11.9304 43 13
62 89 12.7923 50 80
116 69 1.64125 0 4
215 128 9.30936 0 92
74 106 4.52549 0 33
257 120 4.07023 0 38
242 117 16.0676 0 99
137 106 -0 0 3
160 103 5.86277 0 33
44 115 9.67667 0 71
59 110 4.70262 0 51
160 119 1.46518 0 6
198 113 0.393073 0 0
72 107 4.51856 0 46

Temps: 116.34 seconds
Valeur OPT: 90.2023
