51 160 160 0
-1 0 -0 0 14
32 26 -0 7 19
46 44 15.3333 30 11
22 46 28.6667 16 29
0 30 -0 9 10
12 34 4.33333 21 25
32 37 -0 15 0
23 43 25 19 10
48 42 -0 23 16
38 33 1 11 15
11 44 -0 5 15
46 18 -0 19 3
0 22 14.3333 29 14
12 51 18 23 15
18 48 9 21 12
0 28 13.6667 10 5
38 29 6.66667 15 13
0 22 -0 3 21
47 36 2.66667 41 11
47 43 9.66667 9 11
32 49 -0 28 6
46 46 -0 8 26
32 27 -0 8 17
46 32 -0 16 28
23 49 -0 10 15
47 48 33 28 10
8 51 -0 7 10
0 19 -0 15 7
0 45 1 14 7
16 46 -0 6 23
11 40 7.66667 19 8
46 40 8 11 17
0 12 -0 12 9
0 45 3.33333 23 8
50 42 17 26 30
27 56 -0 17 6
35 69 14 6 18
0 20 -0 9 16
46 17 3 15 16
37 56 31.3333 14 21
19 72 23.6667 7 28
4 45 -0 27 27
15 49 -0 13 19
1 60 36 11 19
15 39 15 16 41
15 41 17.6667 10 23
0 2 14.3333 5 23
0 20 -0 25 7
46 29 3 17 9
38 42 3.66667 18 9
0 27 4.66667 10 5

Temps: 0.00 seconds
Valeur OPT: 87
