76 100 100 6
75 19 4.95719 0 19
73 27 8.88261 18 12
75 24 14.8334 26 20
44 33 11.2747 11 21
68 20 14.3917 30 11
68 36 7.60458 21 13
-1 0 9.34542 19 15
51 33 7.60163 15 24
4 40 6.21568 16 13
6 35 11.5129 29 17
38 51 16.9619 26 7
7 51 19.1834 37 19
75 31 3.62543 16 14
4 47 8.23898 12 28
68 41 14.224 31 17
48 51 8.08974 8 18
51 20 11.1236 19 11
51 23 -0 20 28
44 49 14.7189 13 22
-1 50 50 15 27
36 57 6.61485 22 3
74 34 13.5131 28 15
62 37 9.81041 12 14
16 40 11.2747 6 16
6 45 12.5689 27 12
32 48 14.7189 14 21
6 16 7.22154 18 1
4 32 10.4627 17 8
62 33 14.3767 29 20
45 37 3.61718 13 27
75 32 11.0705 22 22
-1 66 66 25 8
6 33 -0 28 30
6 23 10.7575 27 6
46 32 11.3536 19 10
7 40 2.11817 10 10
47 41 7.60458 12 9
48 45 7.54411 14 18
6 37 11.6174 24 16
75 39 -0 16 10
51 31 15.3362 33 12
73 43 7.15483 15 13
41 54 2.4606 11 25
1 40 6.64154 18 24
51 27 11.5003 17 18
48 33 -0 21 27
26 30 15.9619 27 18
48 30 7.55437 19 14
6 23 5.10323 20 6
6 38 3.2135 5 5
75 47 16.9793 22 31
6 9 8.78457 12 26
46 36 8.23433 19 15
0 48 15.9619 22 22
-1 57 57 16 37
16 58 17.8985 7 29
73 48 11.1573 26 11
68 47 10.7619 14 26
12 44 18.673 21 20
14 59 15.9619 24 22
-1 59 59 13 26
74 40 15.039 15 19
73 27 15.4742 18 33
33 31 13.4296 11 30
41 56 14.008 28 0
38 53 5.85004 9 19
38 55 23.6803 37 15
0 24 13.7158 30 16
6 5 2.96524 10 12
74 43 19.3986 8 37
36 64 17.8442 11 21
21 52 10.2092 3 28
17 44 -0 1 16
6 22 3.5657 6 19
68 20 6.69078 10 11
68 12 10.1212 20 29

Temps: 0.01 seconds
Valeur OPT: 33.3013
