48 15 15 11
11 1422 -0 0 1
16 2532 391.165 1 1
24 4580 757.036 1 1
33 2101 30.47 1 1
47 3533 59.6627 1 1
47 3532 195.593 1 1
11 3041 221.333 1 1
30 2576 -0 1 1
13 2837 766.538 1 1
15 2390 475.271 1 1
31 4480 1520.95 1 1
-1 0 -0 1 1
11 1045 -0 1 1
11 832 162.631 1 1
23 984 -0 1 1
32 2058 449.651 1 1
14 1663 542.525 1 1
36 4086 470.043 1 1
7 2899 219.254 1 1
36 3392 412.202 1 1
11 1387 822.698 1 1
23 1549 307.963 1 1
14 1763 141.038 1 1
11 761 420.159 1 1
11 2260 -0 1 1
41 4378 16.5912 1 1
36 3356 411.115 1 1
7 2770 215.6 1 1
5 3907 469.819 1 1
6 3202 391.708 1 0
32 1826 272.797 1 1
13 1846 280.085 1 1
12 1362 -0 1 1
14 1417 225.263 1 1
44 3549 737.61 1 1
32 2416 402.245 1 1
6 3197 -0 1 1
30 2045 -0 1 1
0 2423 348.18 1 1
13 1675 -0 1 1
16 2822 170.273 1 1
23 3525 33.1936 1 1
29 3337 55.2367 1 1
30 2081 -0 1 1
23 2768 302.859 1 1
11 1683 182.652 1 1
11 659 21.01 1 1
33 2601 -0 1 1

Temps: 0.00 seconds
Valeur OPT: 2459.75
