30 4500 4500 0
-1 0 -0 0 125
0 102 -0 300 500
19 121 116.5 3100 100
19 98 -0 125 300
3 116 -0 100 400
1 122 -0 200 300
22 107 -0 150 300
17 94 46.5 150 125
11 64 -0 450 150
17 68 4 300 150
0 38 -0 100 200
10 49 -0 950 100
11 50 -0 125 550
11 63 26 150 3100
8 67 3.5 150 1500
10 46 15.5 550 150
15 56 -0 150 150
12 63 -0 100 450
0 24 -0 150 950
0 37 -0 400 100
0 42 -0 300 800
23 54 -0 1500 300
20 69 -0 100 100
18 28 74 300 150
29 102 22 500 150
29 100 1.5 800 150
20 130 42 300 300
25 120 -0 100 100
22 127 40 150 1000
20 92 -0 1000 0

Temps: 0.00 seconds
Valeur OPT: 103.5
