76 220 220 68
75 12 1.1975 0 29
68 39 0.000316018 18 37
68 13 0.247482 26 28
75 31 1.57864 11 15
75 18 5.33521 30 13
30 47 5.09697 21 31
68 7 3.27817 19 22
68 25 3.4839 15 18
67 32 0.0630906 16 29
32 40 4.71165 29 22
7 44 5.27455 26 16
53 54 6.33504 37 28
17 32 3.739 16 17
7 46 2.17853 12 9
75 38 4.56514 31 27
29 44 4.45302 8 20
17 34 3.847 19 19
75 18 3.20011 20 0
50 45 3.47459 13 26
67 39 1.97697 15 28
74 59 6.58622 22 27
48 47 3.18161 28 18
73 47 8.35006 12 11
6 36 2.44497 6 10
40 52 7.8509 27 20
9 53 4.59766 14 15
68 24 3.88857 18 19
75 25 1.74901 17 1
6 29 4.89951 29 24
2 30 1.82638 13 27
75 29 3.11078 22 11
51 58 10.5202 25 14
6 32 3.71851 28 18
68 19 4.0715 27 6
46 25 2.65977 19 21
8 38 3.56611 10 18
75 44 1.75747 12 13
4 47 2.80179 14 12
67 45 4.95812 24 11
9 46 3.53427 16 5
17 27 6.47827 33 33
33 44 3.56377 15 22
43 50 2.35516 11 13
75 36 0.00143951 18 25
17 36 3.29621 17 10
68 32 4.03006 21 14
68 22 4.67418 27 37
28 45 3.22191 19 21
30 38 3.14699 20 15
3 48 1.21137 5 11
75 38 4.61264 22 12
6 19 2.11362 12 15
34 29 1.66829 19 19
7 37 4.59597 22 12
68 46 4.44288 16 22
0 59 5.86908 7 7
75 45 5.42623 26 17
29 48 4.82004 14 19
68 36 3.3024 21 19
14 51 5.44727 24 16
70 68 3.09211 13 16
28 49 3.65288 15 6
33 31 3.20009 18 14
33 34 2.0922 11 8
43 58 0.00162507 28 8
7 49 0.284625 9 20
14 59 7.95881 37 30
0 18 3.4839 30 16
-1 0 1.56016 10 3
68 62 4.30897 8 24
36 64 4.93114 11 30
36 55 1.22081 3 26
12 43 1.32564 1 26
33 26 0.0517842 6 12
2 32 0.955241 10 10
68 5 3.86582 20 21

Temps: 2.60 seconds
Valeur OPT: 14.3285
