23 4500 4500 16
12 109 164.928 0 250
16 39 6.39238 125 350
3 27 6.39238 84 600
16 16 -0 60 0
3 122 9.76571 500 500
4 127 3.37333 300 75
2 53 6.39238 175 250
9 146 13.859 350 500
11 102 1.68667 150 175
16 88 6.74667 1100 225
-1 87 87 4100 125
3 66 -0 225 175
11 90 -0 300 150
6 79 -0 250 150
3 55 9.76571 500 500
16 47 1.68667 150 84
-1 0 -0 100 120
16 118 98.5838 250 4100
16 144 1.68667 120 60
16 144 6.74667 600 300
16 112 5.06 500 100
8 223 98.5838 175 1100
3 137 14.9276 75 300

Temps: 0.00 seconds
Valeur OPT: 108.715
