48 15 15 31
14 2358 9794.27 0 1
12 3284 10219.1 1 1
33 4381 10779 1 1
12 2708 10117.9 1 1
25 2824 10868.9 1 1
47 3703 10495.3 1 1
19 2989 10291.8 1 1
18 3255 10040.1 1 1
45 3414 10208.6 1 1
16 3873 10235.3 1 1
44 3006 8854.57 1 1
46 1842 10219.1 1 1
31 1158 10178.9 1 1
12 2284 10258.6 1 1
46 1783 10205.9 1 1
12 2020 10161.3 1 1
46 2018 10017.6 1 1
26 3046 10209.2 1 1
15 3144 10131.6 1 1
36 2883 10222.8 1 1
12 2887 10267.1 1 1
46 2497 10256.5 1 1
46 2704 10227.6 1 1
46 2512 10084.4 1 1
3 4141 10645.1 1 1
31 1781 9823.38 1 1
36 2825 10142.2 1 1
37 3233 10005.1 1 1
31 3446 10705.7 1 1
12 2858 10053.3 1 1
32 2303 10214.9 1 1
-1 0 9992.59 1 1
12 1762 10228.4 1 1
12 2485 10204.1 1 1
44 2875 10456.7 1 1
14 3392 10170.5 1 1
12 2624 9993.33 1 1
32 2485 10028.1 1 1
31 1535 10115.9 1 1
38 2965 10166.8 1 1
16 3987 10730.3 1 1
31 2352 10330.2 1 1
36 2852 10168.3 1 1
45 2905 10213.7 1 1
31 2452 10446 1 1
32 2557 10143.5 1 1
31 644 10020.4 1 1
38 3210 132.398 1 0

Temps: 146.33 seconds
Valeur OPT: 150936
