76 100 100 8
26 33 2.37171 0 16
67 59 8.47331 18 8
68 42 6.81681 26 3
44 56 4.13398 11 14
34 26 12.4531 30 19
34 42 8.13019 21 17
52 36 9.99287 19 27
8 17 10.4175 15 21
-1 0 10.4175 16 29
26 54 12.6369 29 19
65 36 16.4101 26 37
34 35 15.0203 37 14
67 34 10.0458 16 11
52 26 8.14922 12 19
8 26 15.0337 31 25
27 36 8.5463 8 30
34 46 11.2669 19 20
26 37 8.79708 20 21
25 77 9.07852 13 11
8 20 10.3972 15 12
27 50 6.30322 22 12
4 54 7.23841 28 9
-1 62 62 12 24
7 62 12.7195 6 37
8 72 14.619 27 15
58 56 -0 14 17
34 26 7.14562 18 13
52 20 7.85797 17 15
-1 59 59 29 27
45 38 10.8024 13 21
27 41 10.5862 22 20
53 51 24.5779 25 18
-1 52 52 28 22
68 52 8.71701 27 5
8 10 5.40954 19 10
8 12 10.4606 10 29
52 52 9.16432 12 26
34 48 7.49864 14 13
8 36 9.69793 24 12
58 47 3.35365 16 11
-1 42 42 33 1
-1 78 78 15 16
27 75 -0 11 6
-1 67 67 18 16
34 52 10.786 17 6
46 27 6.07164 21 8
34 13 12.1673 27 22
48 41 10.7653 19 22
34 30 11.5054 20 28
58 67 6.64239 5 15
8 72 8.78602 22 11
8 42 7.25866 12 0
8 14 7.65884 19 22
35 19 9.25864 22 16
46 30 9.45265 16 7
58 67 11.9204 7 27
46 65 13.009 26 18
13 41 8.15829 14 12
8 30 10.5991 21 10
19 44 21.8683 24 31
71 58 9.92042 13 19
27 55 14.3285 15 18
2 51 8.09978 18 26
6 50 8.82926 11 19
62 78 17.9789 28 18
8 25 3.42592 9 24
65 44 22.8361 37 33
34 21 9.65088 30 10
8 33 3.8823 10 15
-1 57 57 8 28
71 65 10.1676 11 13
34 49 14.9987 3 30
58 40 1.35365 1 28
52 52 4.0275 6 14
48 44 8.459 10 20
4 35 9.27615 20 26

Temps: 0.01 seconds
Valeur OPT: 28.8091
