76 220 220 0
-1 0 -0 0 17
6 35 724.82 18 26
75 23 83.8422 26 30
40 33 -0 11 10
0 15 -0 30 28
27 45 -0 21 6
75 17 116.255 19 20
0 14 913.049 15 19
67 22 -0 16 14
40 44 2353.44 29 22
65 55 401.66 26 8
53 44 822.247 37 8
0 28 -0 16 16
75 34 304.405 12 11
7 32 1679.57 31 27
75 40 3043.96 8 26
63 40 1315.69 19 20
0 15 556.579 20 14
67 50 1542.37 13 19
7 27 677.827 15 7
0 45 -0 22 6
4 57 311.437 28 28
62 39 -0 12 13
67 51 -0 6 33
68 51 2465.08 27 9
67 57 -0 14 15
0 16 1273.98 18 27
52 30 -0 17 11
0 39 615.757 29 29
45 34 -0 13 31
4 32 1764.39 22 28
12 56 1101.72 25 22
17 30 570.322 28 19
75 23 -0 27 12
67 16 1183.84 19 13
7 26 -0 10 22
67 41 1929.88 12 26
45 45 -0 14 1
65 52 643.476 24 11
40 37 707.825 16 21
17 22 938.887 33 29
63 47 2202.1 15 30
73 48 186.053 11 12
41 53 -0 18 3
17 31 -0 17 18
4 23 964.048 21 19
34 19 1804.59 27 19
0 50 -0 19 12
29 42 -0 20 18
3 47 628.759 5 10
67 40 292.71 22 14
67 24 1005.21 12 21
0 20 -0 19 0
7 32 298.662 22 25
34 35 2952.24 16 12
50 69 -0 7 22
63 52 1749.83 26 15
52 37 338.714 14 15
72 41 817.726 21 16
7 50 1114.26 24 20
70 64 -0 13 5
0 37 2982.75 15 15
0 27 2074.82 18 24
33 29 1018.54 11 17
28 63 231.448 28 16
0 41 724.242 9 27
17 53 1879.24 37 24
0 6 1070.03 30 21
75 17 663.045 10 13
36 60 -0 8 16
67 53 273.964 11 18
20 61 2581.48 3 37
75 35 -0 1 11
6 30 -0 6 37
2 35 2112.32 10 18
0 6 463.635 20 10

Temps: 0.00 seconds
Valeur OPT: 21200.6
