76 100 100 34
26 23 -0 0 16
67 49 -0 18 8
68 34 4.36138 26 3
44 46 19.5458 11 14
34 16 -0 30 19
34 31 23.2246 21 17
52 29 24.0731 19 27
34 13 43.6136 15 21
34 13 24.0397 16 29
26 43 30.9124 29 19
38 44 38.5093 26 37
34 25 34.6695 37 14
67 23 16.3425 16 11
52 20 0.180197 12 19
8 39 -0 31 25
27 29 6.65846 8 30
34 36 -0 19 20
26 27 23.8854 20 21
32 69 -0 13 11
8 33 21.0635 15 12
27 44 11.3638 22 12
4 44 -0 28 9
30 54 -0 12 24
7 59 27.9355 6 37
12 73 27.9355 27 15
39 60 -0 14 17
34 16 -0 18 13
52 13 -0 17 15
6 53 32.1012 29 27
45 28 23.8157 13 21
46 33 23.8478 22 20
53 60 38.0238 25 18
17 42 35.3666 28 22
68 45 2.36138 27 5
-1 0 -0 19 10
34 21 11.4879 10 29
47 42 -0 12 26
34 38 0.144905 14 13
67 35 29.614 24 12
26 38 16.361 16 11
12 32 32.8977 33 1
43 68 34.0052 15 16
43 66 7 11 6
1 57 24.9725 18 16
34 42 15.9551 17 6
46 17 10.7742 21 8
34 3 30.4996 27 22
48 30 -0 19 22
34 20 23.8744 20 28
4 60 -0 5 15
9 65 -0 22 11
4 35 -0 12 0
34 8 23.2878 19 22
35 29 -0 22 16
46 20 0.038304 16 7
58 72 20.6541 7 27
46 55 27.9355 26 18
13 34 29.8157 14 12
12 35 2.36138 21 10
19 57 37.5515 24 31
71 48 26.7314 13 19
27 49 26.5204 15 18
2 44 -0 18 26
16 44 -0 11 19
-1 71 71 28 18
8 38 13.019 9 24
11 50 54.633 37 33
34 10 23.8707 30 10
34 26 -0 10 15
47 47 36.8876 8 28
71 55 30.0323 11 13
34 39 39.1606 3 30
67 34 8.56299 1 28
68 45 -0 6 14
48 33 11.0706 10 20
4 24 23.8744 20 26

Temps: 0.01 seconds
Valeur OPT: 101.812
