76 220 220 26
26 17 -0 0 7
73 44 -0 18 3
26 28 5.38568 26 5
6 33 2.95548 11 12
26 13 4.98398 30 20
48 45 1.86367 21 18
26 15 2.56515 19 12
46 25 0.0123312 15 10
46 28 3.92515 16 33
39 30 6.65076 29 15
72 30 8.23479 26 25
65 60 7.24469 37 14
26 29 2.64057 16 13
27 35 3.22746 12 27
35 46 3.55324 31 19
57 41 2.06412 8 14
6 33 1.22931 19 20
26 27 5.25232 20 26
44 50 4.1311 13 11
8 39 3.31772 15 20
27 51 3.81507 22 15
2 46 1.08134 28 8
28 49 4.1603 12 28
33 54 2.35126 6 21
3 48 2.05654 27 8
12 52 2.15234 14 19
-1 0 3.98625 18 17
52 25 0.280189 17 21
6 37 0.610899 29 9
45 34 0.369172 13 21
4 32 5.03175 22 28
72 64 13.8405 25 19
44 42 8.12562 28 28
26 30 3.29005 27 19
26 12 5.00479 19 16
67 27 1.60612 10 6
48 51 2.79798 12 18
26 42 1.09659 14 0
10 40 1.19685 24 26
72 26 1.91821 16 16
26 28 4.55288 33 12
67 56 7.89646 15 29
34 58 3.83744 11 30
1 56 4.03928 18 11
3 36 0.227638 17 27
4 25 4.1263 21 18
34 16 1.34701 27 10
48 44 0.0786507 19 14
4 36 3.54399 20 37
33 49 5.05017 5 37
9 46 0.390606 22 31
6 31 1.33205 12 27
34 17 2.56236 19 17
52 51 0.683989 22 22
52 39 7.95393 16 18
6 62 12.2172 7 11
1 60 6.30972 26 11
52 34 2.98716 14 24
72 31 3.30164 21 26
46 62 10.818 24 16
70 65 10.921 13 19
45 57 9.17622 15 16
6 31 2.20797 18 29
33 41 5.49335 11 22
73 60 6.13887 28 13
26 43 1.04362 9 15
7 50 13.4401 37 30
26 13 3.03021 30 24
26 20 2.24772 10 12
47 55 3.46277 8 13
20 59 1.73464 11 1
36 62 2.45138 3 15
26 19 -0 1 22
33 38 1.99879 6 22
6 37 5.27993 10 10
26 19 2.33786 20 6

Temps: 0.04 seconds
Valeur OPT: 17.7908
