33 8000 8000 0
-1 0 64.5 0 1200
11 137 3 700 0
12 110 -0 400 1000
0 56 23.5 400 750
3 149 -0 1200 700
11 109 -0 40 250
8 106 -0 80 40
11 107 4.5 2000 900
3 100 -0 900 200
8 102 -0 600 750
9 109 -0 750 80
3 98 -0 1500 400
3 100 -0 150 2000
0 125 -0 250 500
15 133 29 1600 450
32 128 -0 450 400
31 213 17.5 700 1600
8 136 -0 550 1300
21 114 -0 650 400
18 115 -0 200 1700
21 118 28 400 4000
0 102 -0 300 300
21 125 -0 1300 700
24 160 7 700 700
20 143 22 750 650
3 142 10 1400 2500
15 151 -0 4000 1400
21 170 36.5 600 600
19 165 -0 1000 1100
9 175 10.5 500 150
32 150 28 2500 1500
13 147 -0 1700 600
0 100 -0 1100 550

Temps: 0.00 seconds
Valeur OPT: 64.5
