262 500 500 74
104 75 8.66167 0 93
68 179 17.1345 6 42
224 116 14.5308 72 71
190 83 9.17856 93 10
74 63 5.34057 28 13
133 78 3.37079 5 57
37 89 8.87958 43 9
104 51 14.5429 1 98
104 77 4.49718 36 19
26 132 8.81978 53 58
225 133 21.292 63 53
235 91 9.16715 25 83
191 96 5.59882 50 4
11 133 10.1542 57 15
196 117 2.45451 1 50
104 98 12.7172 66 53
126 85 11.7832 37 68
55 163 15.9493 51 53
207 85 9.55622 47 73
185 104 19.1363 88 58
227 142 7.87753 75 4
186 82 9.79116 48 73
37 96 2.64206 40 4
196 98 8.93172 8 72
176 146 20.6534 69 98
141 67 17.0817 93 93
224 126 10.8059 29 79
198 101 10.4475 5 100
4 99 12.3004 53 96
132 132 10.1372 8 77
207 78 3.43888 24 5
81 150 20.8916 53 57
75 114 10.8886 13 88
21 107 14.6596 47 50
95 113 11.8976 57 0
156 128 4.74035 9 72
83 133 8.4822 74 19
104 60 9.10466 83 1
223 104 12.8234 96 25
146 101 13.6679 42 64
104 157 14.633 80 55
196 145 5.21299 22 19
113 133 11.293 56 84
62 88 13.0074 43 87
141 93 13.0759 12 80
187 113 9.86096 73 17
104 79 7.20826 32 56
176 132 2.33989 8 14
196 94 14.1705 79 84
133 96 15.8826 79 55
46 123 4.88411 4 58
59 138 10.4876 14 67
75 90 6.64426 17 22
228 125 8.2026 19 28
204 75 15.9129 44 78
47 142 0.0357707 5 2
249 121 7.67802 37 28
203 113 15.0904 100 18
183 135 16.3533 62 39
75 82 13.6681 90 37
97 148 12.2168 57 89
261 84 5.7765 44 5
237 73 6.05661 37 29
180 92 7.44681 80 18
224 91 16.3725 60 90
206 142 17.2129 95 53
113 138 9.56319 56 33
59 129 10.5275 56 57
142 123 0.865612 9 26
177 71 8.45588 39 9
99 109 9.98759 15 96
133 140 0.328896 4 1
215 96 14.3217 58 47
198 70 12.91 73 72
-1 0 0.668949 5 0
74 77 9.74457 12 92
104 104 7.05337 3 56
46 122 5.7797 8 45
32 121 3.76652 31 21
261 70 9.93492 48 56
113 127 7.00073 3 43
4 73 12.0301 52 62
177 87 17.3996 99 60
198 118 8.93617 29 50
215 73 13.8365 12 96
222 110 5.99739 50 0
50 159 13.9905 98 8
188 108 5.24978 4 24
187 141 9.28187 56 8
260 160 9.26538 24 65
61 86 4.99502 33 0
216 119 8.56404 45 28
199 152 16.7726 98 0
46 95 0.336931 4 0
151 159 12.6654 36 81
104 100 16.3801 72 50
74 64 2.97566 26 0
132 117 13.6109 71 79
37 130 17.2625 84 66
209 105 5.57106 21 29
145 90 13.772 99 86
177 115 9.07042 33 41
84 94 8.39909 84 21
113 123 6.06903 74 31
74 12 14.1199 93 24
181 127 6.98545 25 23
82 170 21.3155 39 98
46 136 14.2309 42 79
115 106 10.8196 77 33
20 143 9.05338 68 17
171 139 12.1921 50 40
236 111 18.1155 42 93
213 82 14.9504 71 63
74 118 21.9262 85 99
224 113 12.1733 78 45
4 76 8.19526 64 3
74 30 8.98176 5 83
174 143 13.0466 93 6
104 78 1.01808 18 4
74 130 12.0213 38 85
22 102 5.93779 29 33
248 155 9.90133 81 2
43 108 5.56464 4 43
190 78 12.0981 23 69
255 108 7.2426 11 37
64 109 19.5552 86 99
116 34 7.40711 2 38
147 179 19.2805 31 42
196 105 7.42645 54 39
90 115 18.577 87 94
61 108 5.05297 17 1
235 106 18.5174 81 85
75 109 11.5447 72 55
261 76 1.07132 10 17
51 164 13.8858 50 0
84 82 11.1017 25 82
59 102 11.9472 71 50
54 93 9.27112 85 15
21 87 9.72693 51 71
202 141 3.04888 29 0
74 42 9.78976 55 18
74 42 21.5101 45 97
4 120 11.3746 100 0
48 113 3.99386 38 24
192 122 6.50078 11 84
115 83 15.284 82 49
215 83 5.84931 50 10
136 156 1.67648 39 36
104 127 0.587291 6 0
192 155 15.3448 87 5
54 126 18.8732 83 97
88 154 3.13214 22 14
160 84 16.8728 24 92
26 137 7.52937 69 18
115 106 14.35 97 3
244 121 15.0187 65 74
160 96 21.0622 97 90
249 86 7.93904 79 11
126 138 15.3898 79 65
147 184 15.9865 46 56
74 43 8.44734 52 25
46 89 13.6294 39 100
75 84 11.1009 94 35
224 85 14.1132 97 50
140 59 2.33497 18 8
37 73 10.8545 3 77
207 67 12.8487 23 64
13 152 10.7005 19 59
177 138 6.15124 40 47
171 101 9.70638 49 51
54 125 14.0425 96 44
181 89 8.01614 58 54
104 60 4.49987 15 11
54 100 10.0342 21 44
196 105 4.29565 56 2
55 152 4.91216 67 6
75 98 3.68743 10 39
237 68 0.521084 36 11
75 153 17.8857 84 77
104 94 10.1772 59 36
104 84 14.834 85 60
75 88 13.1332 60 94
95 108 6.936 33 23
150 130 1.77467 62 5
192 121 3.60142 70 52
261 102 8.36238 79 5
104 72 18.0477 98 56
93 103 16.4738 99 98
74 83 5.31925 18 0
9 155 10.9122 55 36
74 57 13.9812 75 75
261 82 14.6327 94 69
160 112 17.1053 89 42
69 114 8.70533 13 74
113 131 6.93292 19 85
163 118 11.0299 19 76
74 86 19.2396 90 93
113 135 8.11105 35 46
204 69 14.3876 76 70
126 82 10.1189 3 75
63 106 10.6917 11 57
32 129 23.1271 98 95
115 133 20.5089 92 98
241 112 2.82338 1 50
74 58 4.70298 2 36
90 157 14.7103 63 14
54 117 10.5918 57 38
74 58 6.64477 50 19
141 72 8.67647 19 54
115 90 6.1681 24 51
41 147 9.28299 14 71
90 90 5.81925 18 40
46 120 27.1118 77 99
74 46 6.69276 28 24
11 112 14.1332 72 79
74 29 16.879 49 87
46 89 15.0533 58 97
260 114 13.1407 84 63
184 125 10.8936 58 39
75 93 3.7138 41 13
206 141 19.1523 98 81
61 118 17.8197 77 31
126 102 13.3854 57 22
62 90 4.87169 39 19
237 78 13.1506 99 52
62 99 8.4154 83 3
136 126 19.0806 54 98
29 137 8.87137 86 4
207 115 2.84644 2 3
115 148 13.8827 14 72
114 135 8.29767 42 43
202 142 12.7034 14 79
99 121 5.99731 55 15
75 95 3.43568 2 18
7 124 5.73118 18 29
74 84 2.16631 17 37
196 96 6.99866 22 57
74 63 7.14297 28 29
235 117 2.78673 3 12
192 128 13.9715 96 14
98 150 9.33161 53 12
235 95 3.38811 15 58
84 109 8.39215 36 42
126 76 13.2884 98 12
145 101 13.6284 78 99
116 141 9.44633 92 49
104 60 13.5193 65 62
93 169 23.9542 64 2
235 148 8.07466 43 80
237 79 9.25553 50 48
104 72 3.12921 0 25
114 122 6.67327 0 78
33 121 7.78524 0 86
257 122 3.07899 0 8
242 120 4.08908 0 32
54 96 6.23484 0 83
188 87 5.96358 0 39
196 113 11.1672 0 84
52 145 3.23831 0 0
156 122 0.84242 0 3
204 88 9.16806 0 48
74 58 0.809403 0 22

Temps: 149.79 seconds
Valeur OPT: 65.9291
