101 112 112 89
89 16 3.07483 0 25
89 23 3.85561 10 9
95 29 9.01362 7 36
50 40 3.14475 13 20
89 43 6.60176 19 35
60 25 9.73985 26 30
89 14 3.19475 3 17
52 23 4.60247 5 9
27 41 2.20385 9 16
51 47 2.70217 16 31
89 28 5.10752 16 16
62 38 5.31668 12 12
0 40 0.00804196 19 5
94 18 2.22305 23 0
100 33 3.82324 20 3
42 39 5.59072 8 25
59 26 6.13972 19 19
60 32 1.78639 2 9
52 22 2.9297 12 9
52 37 0.0123489 17 19
1 50 6.32615 9 18
72 43 5.61307 11 26
89 33 4.49474 18 9
94 54 7.11833 29 1
76 56 5.6988 3 18
4 54 4.60339 6 27
89 30 6.94769 17 16
89 14 1.88071 16 3
53 24 4.19125 16 6
77 56 1.85208 9 9
31 42 0.166935 21 17
52 30 3.01562 27 25
10 46 9.7173 23 13
52 39 3.99748 11 18
81 58 10.6568 14 21
33 61 3.4451 8 5
19 51 0.08169 5 6
92 20 3.27707 8 22
-1 46 46 16 12
53 49 7.11833 31 1
27 34 4.32295 9 16
22 40 2.13864 5 8
92 30 2.59762 5 14
59 37 7.62036 7 13
61 35 2.45235 18 9
89 43 4.95627 16 7
52 37 6.7812 1 3
82 44 9.01747 27 11
7 33 7.09166 36 9
11 54 0.0276827 30 14
89 26 7.10579 13 23
50 40 1.83624 10 5
89 10 2.59629 9 7
89 13 3.31564 14 10
68 55 1.85208 18 11
72 58 3.85722 2 17
75 49 0.000813869 6 2
96 32 5.43996 7 15
53 29 6.03425 18 15
89 13 2.64688 28 11
89 17 4.50263 3 29
89 19 1.74956 13 7
88 29 3.42904 19 20
89 37 0.823195 10 5
19 62 3.77814 9 10
51 66 6.49747 20 12
1 66 12.4185 25 36
4 65 12.0072 25 18
77 43 4.24789 36 3
27 29 3.19611 6 27
31 42 1.16773 5 9
9 58 4.26023 15 2
89 39 3.36488 25 16
97 41 5.56065 9 41
22 40 3.47443 8 8
22 39 3.88911 18 13
50 35 5.6988 13 27
50 36 5.6988 14 28
77 56 3.48804 3 19
33 49 3.14475 23 7
28 46 -0 6 16
33 44 4.20286 26 5
52 29 2.44307 16 8
60 23 1.78903 11 8
60 25 3.19439 7 19
93 21 5.73889 41 23
16 40 10.8737 35 26
97 25 5.57159 26 13
52 21 4.08464 9 6
-1 0 5.30486 15 6
63 42 4.09723 3 2
89 24 2.64784 1 18
59 17 3.59539 2 26
59 17 3.53965 22 14
89 10 4.95574 27 11
94 14 3.57971 20 20
89 10 2.07869 11 10
95 18 0.580942 12 3
92 20 0.900497 10 10
96 14 2.48738 9 16
95 24 3.93684 17 23

Temps: 0.10 seconds
Valeur OPT: 17.1932
