48 15 15 2
2 2263 119.128 0 1
11 3158 54.5479 1 1
-1 0 1594.51 1 1
33 2303 178.363 1 1
25 4647 346.07 1 1
28 3210 259.982 1 1
43 3705 202.238 1 1
28 3674 -0 1 1
39 3027 185.681 1 1
39 3358 76.9709 1 1
38 4338 112.907 1 1
33 1735 164.347 1 1
39 2569 231.783 1 1
33 2379 10.7828 1 1
33 1587 40.4818 1 1
11 2554 185.681 1 1
22 4930 325.808 1 1
42 4570 363.709 1 1
43 3953 -0 1 1
14 3534 113.616 1 1
12 3894 556.42 1 1
23 2980 466.802 1 1
39 3392 236.872 1 1
33 1698 231.783 1 1
2 1941 117.428 1 1
24 3521 287.778 1 1
19 3705 217.1 1 1
0 3690 45.1555 1 1
33 1712 212.409 1 1
26 3994 95.7858 1 1
39 3058 251.157 1 1
38 4615 224.369 1 1
15 3461 37.4255 1 1
2 1066 -0 1 1
24 3866 11.3064 1 1
7 4325 10.2088 1 1
19 3694 198.519 1 1
14 3691 481.118 1 1
3 3360 129.742 1 1
23 2192 157.029 1 1
28 2950 358.711 1 1
24 4346 382.984 1 1
26 3878 -0 1 1
23 3049 200.317 1 1
34 4982 1528.18 1 1
30 3489 212.409 1 1
12 2872 231.783 1 1
5 3907 294.728 1 0

Temps: 35.41 seconds
Valeur OPT: 1594.51
