76 140 140 75
75 8 3.28315 0 19
73 32 2.467 18 8
68 21 9.76868 26 29
6 30 3.7578 11 11
75 11 5.42207 30 16
27 31 8.94116 21 27
75 12 5.6727 19 15
75 18 5.99991 15 22
75 22 8.36312 16 30
39 40 5.4606 29 16
72 43 9.52152 26 12
67 43 10.0847 37 6
75 15 7.37184 16 28
52 33 -0 12 29
0 36 8.14029 31 13
57 44 6.18962 8 21
75 35 4.45308 19 19
26 22 7.35064 20 10
50 58 7.74108 13 22
35 45 6.42076 15 12
27 48 6.29735 22 18
75 46 7.28986 28 1
1 43 5.71419 12 14
3 56 -0 6 5
6 52 11.7321 27 14
9 51 3.69882 14 14
0 14 3.54121 18 22
75 15 1.79298 17 6
2 38 5.47155 29 15
45 28 5.133 13 16
6 28 8.98923 22 25
12 48 12.822 25 28
26 39 9.1842 28 27
75 28 9.24038 27 28
75 13 2.97282 19 11
75 21 3.5875 10 19
29 52 3.93314 12 15
5 48 3.23886 14 9
75 36 7.2723 24 18
26 34 7.04298 16 33
12 30 10.1985 33 26
43 52 4.88887 15 13
62 49 5.51482 11 18
63 45 6.87752 18 12
3 38 8.33315 17 24
4 20 3.49648 21 8
34 17 5.3679 27 3
27 47 5.55875 19 31
67 36 8.39452 20 27
1 60 2.97566 5 7
75 40 8.40389 22 11
75 20 5.70208 12 22
27 22 10.2854 19 37
8 36 6.18764 22 0
13 41 1.92589 16 16
17 61 10.7 7 26
1 48 5.76339 26 19
4 34 10.2828 14 20
4 41 9.52152 21 37
0 50 24.5456 24 18
68 54 9.19466 13 24
28 57 9.69817 15 17
68 28 5.71389 18 17
6 32 6.23219 11 21
42 74 11.8663 28 21
38 50 5.57687 9 20
38 54 10.0847 37 19
75 14 6.74855 30 26
75 11 3.26871 10 13
62 56 3.93314 8 11
37 58 6.99296 11 20
27 51 9.69343 3 30
12 34 0.809849 1 10
75 22 3.00349 6 15
6 33 3.49648 10 10
-1 0 7.50049 20 12

Temps: 0.03 seconds
Valeur OPT: 24.54
