101 112 112 0
-1 0 32.7962 0 28
69 37 262.463 10 6
21 34 2045.28 7 14
77 37 -0 13 7
40 35 1215.54 19 13
99 31 -0 26 11
0 20 1924.39 3 29
28 44 704.502 5 10
82 45 3660.34 9 36
81 46 -0 16 3
70 47 1338.26 16 3
19 58 -0 12 5
0 32 1876.49 19 27
0 12 -0 23 0
91 40 2891.24 20 9
40 42 1505.9 8 8
13 37 3118.8 19 6
84 47 -0 2 3
94 36 2313.23 12 23
88 51 -0 17 9
30 59 4629.87 9 19
40 24 2986.56 11 9
0 32 -0 18 3
75 49 5012.09 29 7
12 60 2711.08 3 15
55 43 -0 6 6
28 27 1813.78 17 14
0 16 2259.44 16 19
0 15 926.139 16 7
3 51 2458.3 9 10
69 43 427.056 21 16
52 43 3392.88 27 20
30 59 3442.11 23 25
53 42 4862.23 11 27
35 55 3250.27 14 16
0 44 643.725 8 20
47 60 -0 5 1
95 24 -0 8 22
44 51 171.783 16 8
21 51 2231.66 31 12
0 16 -0 9 9
73 39 263.814 5 17
37 35 3853.09 5 12
2 54 43.5726 7 16
100 36 2349.46 18 8
84 48 4543.23 16 27
37 60 -0 1 21
27 51 -0 27 2
82 46 6155.96 36 26
0 58 3338 30 16
77 37 3201.32 13 30
27 40 -0 10 11
27 29 -0 9 18
0 8 1892.59 14 26
53 51 66.2472 18 6
0 31 1101.61 2 25
21 38 237.311 6 18
37 38 2012.72 7 41
40 20 3592.06 18 3
95 28 3671.87 28 9
27 36 1390.35 3 11
85 35 2827.51 13 9
53 46 2346.4 19 16
88 57 -0 10 1
19 71 1058.84 9 16
71 59 2019.52 20 20
28 54 2923.24 25 26
39 68 2386.38 25 18
77 36 1657.91 36 5
27 30 439.04 6 18
28 35 -0 5 5
0 49 1972.25 15 17
21 33 54.1268 25 12
21 29 817.946 9 23
13 34 3458.44 8 19
40 38 1481.02 18 19
28 39 1883.49 13 10
53 30 1319.78 14 13
33 53 -0 3 18
77 46 2451.3 23 16
68 40 -0 6 13
53 38 -0 26 13
0 35 -0 16 9
6 37 1612.19 11 25
0 34 707.502 7 35
95 30 2167.3 41 31
96 47 4571.76 35 5
97 33 1497.46 26 14
27 33 2474.29 9 23
0 18 1902.36 15 9
30 56 -0 3 10
13 29 -0 1 9
95 24 -0 2 7
92 29 1660.91 22 11
13 17 3276.64 27 8
13 18 1716.71 20 5
95 26 -0 11 36
95 25 1684.7 12 17
37 26 -0 10 2
94 24 -0 9 2
37 28 3159.53 17 15

Temps: 0.02 seconds
Valeur OPT: 17456.4
