76 220 220 6
6 22 2.64138 0 29
73 28 6.93212 18 37
68 23 7.52726 26 28
16 48 3.63916 11 15
75 26 0.000232358 30 13
29 30 9.23445 21 31
-1 0 6.40383 19 22
67 33 4.54768 15 18
46 34 4.49855 16 29
17 36 8.40816 29 22
17 42 7.0671 26 16
34 51 14.8188 37 28
51 30 4.21593 16 17
27 45 2.86151 12 9
34 55 5.49448 31 27
29 42 5.47392 8 20
6 20 5.84588 19 19
51 18 3.2131 20 0
6 37 5.82835 13 26
46 49 6.08265 15 28
29 51 9.25847 22 27
74 36 6.24363 28 18
73 43 4.83307 12 11
63 35 3.72102 6 10
51 34 8.80594 27 20
49 51 5.97997 14 15
68 26 4.34893 18 19
52 37 2.81434 17 1
74 30 8.68446 29 24
6 22 6.96589 13 27
67 38 4.28507 22 11
6 51 13.6537 25 14
40 41 4.07283 28 18
6 22 4.93123 27 6
46 22 4.28507 19 21
7 39 2.34959 10 18
68 41 4.22753 12 13
74 52 3.37677 14 12
10 54 6.11846 24 11
9 45 5.55261 16 5
51 26 9.76294 33 33
43 37 6.28495 15 22
6 36 4.14752 11 13
6 29 7.38932 18 25
68 43 4.79624 17 10
29 30 4.99805 21 14
6 20 7.32528 27 37
21 44 5.52706 19 21
29 32 5.10941 20 15
6 23 2.79784 5 11
18 49 6.13024 22 12
6 10 3.87141 12 15
34 32 6.01749 19 19
7 59 7.74073 22 12
6 38 6.86077 16 22
26 70 12.1221 7 7
6 45 10.5815 26 17
29 37 5.81529 14 19
40 42 8.63455 21 19
14 72 17.559 24 16
71 51 5.53132 13 16
73 49 3.5509 15 6
73 29 5.28879 18 14
51 26 1.63746 11 8
6 49 11.217 28 8
11 66 4.15582 9 20
0 61 0.728111 37 30
6 22 0.138597 30 16
6 11 1.93548 10 3
71 58 6.88984 8 24
60 60 12.1594 11 30
6 44 6.91999 3 26
9 47 1.6482 1 26
6 17 2.42646 6 12
6 21 2.84539 10 10
68 18 5.18167 20 21

Temps: 0.92 seconds
Valeur OPT: 42.5476
