101 112 112 18
27 37 0.525185 0 11
69 48 6.71637 10 27
13 41 4.83685 7 30
68 51 1.26277 13 10
54 64 5.35366 19 6
18 18 4.79209 26 17
94 31 2.41483 3 18
18 27 0.100715 5 3
18 21 1.2705 9 2
69 64 2.53318 16 3
52 42 6.96648 16 25
52 39 8.06563 12 36
18 31 6.13362 19 19
94 32 4.87802 23 9
60 38 4.80273 20 15
42 47 8.39948 8 18
61 35 5.12889 19 20
45 38 2.81167 2 6
-1 0 4.33921 12 26
18 43 5.31483 17 16
18 53 4.85561 9 16
58 43 3.73183 11 18
2 53 5.39318 18 14
75 76 7.95681 29 2
68 60 6.31043 3 29
18 55 3.23035 6 13
12 44 7.01364 17 23
52 32 4.64119 16 13
18 36 4.64119 16 12
68 58 4.83807 9 25
70 57 6.93053 21 10
52 32 5.23335 27 6
88 57 7.22027 23 10
-1 62 62 11 41
12 59 7.03302 14 9
80 72 5.53553 8 12
18 44 4.35324 5 7
18 20 1.57631 8 11
44 49 11.1287 16 20
25 64 8.83922 31 13
58 36 3.66113 9 17
37 47 3.73183 5 16
98 35 -0 5 2
42 52 10.9213 7 31
91 38 4.33215 18 8
60 26 1.48146 16 0
18 28 1.81616 1 8
18 24 5.41761 27 21
82 27 7.90386 36 26
82 48 8.43629 30 25
12 45 5.9741 13 27
18 51 4.54075 10 20
18 15 4.7345 9 14
94 38 5.98969 14 13
60 55 7.57196 18 9
25 61 4.05053 2 16
75 57 3.3544 6 15
18 35 3.83685 7 28
18 30 4.01322 18 8
37 25 5.01395 28 5
18 13 0.604114 3 9
5 28 4.5679 13 8
88 39 4.85311 19 10
11 50 4.07614 10 7
47 54 8.32852 9 19
28 84 14.5879 20 9
20 72 7.87225 25 3
95 72 17.1369 25 5
80 43 6.55823 36 16
31 41 3.7319 6 17
18 51 3.23352 5 23
20 71 2.02906 15 11
58 51 4.51342 25 16
21 50 5.77678 9 19
-1 57 57 8 26
18 49 3.66217 18 12
52 43 4.32471 13 7
80 48 3.52597 14 3
77 65 2.03409 3 7
77 55 6.86444 23 23
12 40 1.46182 6 1
51 62 3.85166 26 1
18 15 3.52297 16 18
18 10 1.60349 11 9
5 25 1.0433 7 5
5 28 7.18322 41 9
37 48 13.9324 35 35
37 30 5.86815 26 9
82 31 1.51576 9 3
18 25 3.70808 15 18
63 56 4.90775 3 14
98 26 0.191912 1 9
37 25 0.527516 2 19
60 27 4.33215 22 11
18 25 5.37531 27 16
18 24 4.81064 20 6
37 29 2.64104 11 5
37 26 3.93341 12 27
37 21 1.30837 10 5
59 29 4.26147 9 36
98 28 5.17201 17 22

Temps: 0.08 seconds
Valeur OPT: 4.33921
