30 4500 4500 0
-1 0 3.5 0 300
0 93 -0 300 300
0 109 61 3100 150
22 74 -0 125 800
22 102 -0 100 150
24 127 -0 200 3100
22 99 -0 150 0
17 80 49 150 300
11 60 -0 450 950
12 64 23 300 1500
0 41 -0 100 125
10 50 4.5 950 150
11 52 -0 125 150
15 59 3.5 150 500
8 67 -0 150 150
10 49 -0 550 100
0 56 -0 150 100
0 61 -0 100 200
0 15 -0 150 450
0 45 -0 400 100
18 44 -0 300 150
23 45 46 1500 550
20 54 -0 100 300
18 19 -0 300 100
0 94 -0 500 100
24 112 17 800 125
6 143 30 300 150
25 136 25 100 300
19 103 30.5 150 1000
24 112 -0 1000 400

Temps: 0.00 seconds
Valeur OPT: 49.5
