30 4500 4500 22
19 87 21.8517 0 125
6 57 6.73355 300 500
4 49 38.1492 3100 100
20 45 3.42225 125 300
22 33 7.32674 100 400
4 50 4.80099 200 300
4 48 0.290847 150 300
12 125 7.95628 150 125
10 91 -0 450 150
11 92 -0 300 150
22 66 7.24816 100 200
10 77 0.559591 950 100
11 78 4.47673 125 550
11 91 38.3081 150 3100
8 95 29.6507 150 1500
10 82 1.3328 550 150
13 95 3.27728 150 150
9 97 12.2548 100 450
19 83 11.1029 150 950
20 24 2.36925 400 100
22 18 5.97543 300 800
20 121 18.3892 1500 300
-1 0 16.185 100 100
18 86 3.31258 300 150
6 59 4.17108 500 150
22 62 7.24163 800 150
29 85 5.18264 300 300
6 73 3.94875 100 100
1 110 35.2826 150 1000
6 63 20.9613 1000 0

Temps: 0.00 seconds
Valeur OPT: 38.39
