76 180 180 75
75 5 1.44149 0 25
73 41 2.81591 18 19
68 26 3.4773 26 11
51 32 4.81591 11 20
75 5 3.62959 30 13
75 29 3.9888 21 14
68 11 3.7196 19 26
67 31 2.48186 15 12
4 21 1.44073 16 0
40 39 -0 29 7
58 37 4.28835 26 22
8 46 5.81351 37 30
26 34 3.99501 16 28
52 29 3.65984 12 19
8 36 6.20332 31 12
0 42 3.2839 8 19
6 23 -0 19 37
4 24 3.69935 20 9
6 49 7.8209 13 31
8 31 3.93557 15 10
37 51 3.22849 22 18
68 37 8.34909 28 29
2 50 4.81591 12 19
63 41 4.0286 6 19
16 49 3.62364 27 10
68 44 10.8489 14 14
0 15 2.89419 18 15
52 22 2.92782 17 33
68 33 5.61673 29 18
0 27 2.87398 13 22
6 27 -0 22 13
58 48 7.60438 25 11
68 36 0.840316 28 8
6 30 -0 27 6
4 20 2.6496 19 6
8 27 1.39038 10 5
6 48 -0 12 30
5 43 2.97927 14 21
35 50 3.40719 24 12
9 46 1.39063 16 26
75 23 3.67239 33 28
63 47 5.17001 15 27
0 43 2.83239 11 16
63 45 2.2942 18 18
51 31 3.00499 17 16
4 19 2.39715 21 17
4 22 4.25428 27 26
48 41 3.22849 19 21
68 22 0.24922 20 3
63 43 3.81602 5 18
44 47 -0 22 20
6 19 2.98222 12 37
4 17 2.05746 19 8
68 36 4.42373 22 27
27 37 4.81567 16 12
9 66 6.34378 7 22
68 42 3.1924 26 10
4 37 2.91645 14 15
75 23 3.00499 21 17
35 53 10.0694 24 20
68 52 0.646365 13 13
0 42 6.86133 15 28
6 28 2.6029 18 21
68 28 1.7688 11 1
42 55 9.30694 28 29
52 54 -0 9 24
35 54 7.49095 37 24
75 19 4.15222 30 27
75 4 1.43249 10 14
21 48 3.22849 8 11
60 57 2.97927 11 15
74 52 -0 3 16
58 35 3.00499 1 11
33 36 3.82756 6 22
68 25 5.75121 10 16
-1 0 2.35954 20 15

Temps: 0.11 seconds
Valeur OPT: 8.18131
