101 112 112 0
-1 0 -0 0 28
53 33 2 10 6
58 29 -0 7 14
77 29 537.692 13 7
26 41 2915.34 19 13
83 38 884.915 26 11
94 30 -0 3 29
88 33 -0 5 10
-1 42 42 9 36
81 52 -0 16 3
28 39 -0 16 3
88 43 -0 12 5
28 28 5460.08 19 27
53 18 560.377 23 0
93 50 -0 20 9
96 51 -0 8 8
93 45 1044.38 19 6
83 41 -0 2 3
88 39 2893.83 12 23
62 61 4296.41 17 9
51 51 2022.33 9 19
0 30 952.146 11 9
73 39 -0 18 3
21 53 5708.6 29 7
77 39 -0 3 15
55 54 -0 6 6
0 25 2552.98 17 14
0 13 2231.23 16 19
0 9 -0 16 7
68 41 -0 9 10
70 40 338.68 21 16
70 35 5220.9 27 20
90 52 4487.88 23 25
53 35 308.68 11 27
78 45 2589.66 14 16
0 45 5432.04 8 20
47 59 1109.73 5 1
95 32 447.671 8 22
53 53 33 16 8
73 53 1114.93 31 12
53 22 2919.34 9 9
2 43 -0 5 17
95 46 2659.45 5 12
2 60 -0 7 16
100 49 3327.39 18 8
89 48 1955.4 16 27
82 56 -0 1 21
48 52 -0 27 2
0 42 2455.54 36 26
52 62 1642.24 30 16
58 38 2138.49 13 30
77 40 -0 10 11
27 28 998.238 9 18
0 5 2539.75 14 26
26 44 -0 18 6
53 47 2310.46 2 25
74 46 1659.63 6 18
53 45 4906.29 7 41
53 14 885.945 18 3
94 30 -0 28 9
83 37 -0 3 11
59 41 1516.68 13 9
88 33 460.279 19 16
0 42 948.968 10 1
11 71 742.393 9 16
33 68 863.152 20 20
27 52 4099.51 25 26
22 63 4110.87 25 18
77 30 2903.34 36 5
27 27 1331.78 6 18
28 28 -0 5 5
30 65 -0 15 17
21 36 4573.67 25 12
58 31 -0 9 23
21 37 -0 8 19
53 37 2461.24 18 19
77 34 -0 13 10
28 24 1779.76 14 13
0 38 1114.94 3 18
3 34 4581.67 23 16
68 34 -0 6 13
79 42 -0 26 13
89 42 3074.72 16 9
53 30 1514.1 11 25
95 45 7021.7 7 35
100 39 1082.73 41 31
96 48 7296.61 35 5
13 33 1715.55 26 14
0 25 1332.15 9 23
28 25 2542.75 15 9
63 47 1790.76 3 10
94 38 -0 1 9
0 29 -0 2 7
96 34 2123.28 22 11
13 22 3404.61 27 8
94 26 1491.68 20 5
0 27 2908.98 11 36
58 30 3734.18 12 17
0 32 405.955 10 2
96 31 -0 9 2
53 33 4192.32 17 15

Temps: 0.00 seconds
Valeur OPT: 23841.1
