109 600 1 28
59 21250 993.037 26 0
2 9225 547.787 6 0
19 8625 391.731 6 0
19 8625 -0 5 0
3 9100 1032.68 11 0
2 9225 3679.24 81 0
8 12050 989.663 8 0
14 10725 1201.98 21 0
23 9850 1056.75 20 0
10 14875 1686.84 44 0
80 11675 1239.5 29 0
12 900 549.169 16 0
28 750 6.38483 2 0
23 9850 487.787 3 0
13 10100 162.127 6 0
91 6850 2666.02 55 0
28 750 148.857 10 0
16 1825 1230.95 31 0
17 5200 14.5884 5 0
91 6850 520.79 16 0
21 6825 774.407 11 0
22 6200 -0 6 0
17 5200 -0 9 0
24 7000 774.367 26 0
25 5825 497.829 11 0
11 2575 1230.95 30 0
71 5575 1254 23 0
71 5575 140.457 11 0
-1 0 172.862 7 0
30 3000 325.874 24 0
28 750 539.31 21 0
28 750 -0 32 0
30 3000 -0 8 0
89 6400 461.536 15 0
33 8050 437.543 7 0
33 8050 1407.53 30 0
37 8175 157.486 58 0
29 5625 812.926 23 0
105 10000 1134.65 21 0
37 8175 -0 3 0
107 9200 1143.58 13 0
34 8750 2514.55 51 0
53 6600 2255.11 40 0
28 750 1721.95 52 0
49 14625 -0 28 0
49 14625 -0 34 0
45 18350 974.649 20 0
48 20225 6017.68 4 0
45 18350 -0 17 0
42 10975 3384.86 33 0
42 10975 540.891 14 0
104 11200 -0 15 0
43 6475 1247.65 21 0
43 6475 8.32804 2 0
53 6600 979.409 18 0
9 19725 744.111 19 0
44 17700 733.956 30 0
61 22225 893.988 24 0
44 17700 -0 14 0
58 19225 584.235 19 0
58 19225 1664.85 24 0
60 21800 280.712 4 0
94 15075 1784.23 33 0
86 12975 464.044 23 0
85 17250 3659.65 86 0
63 15500 167.518 7 0
84 16375 1898.97 12 0
68 10600 940.403 15 0
13 10100 419.489 5 0
68 10600 838.264 15 0
69 12225 683.875 10 0
72 4075 484.335 14 0
93 3675 108.668 4 0
21 6825 1487.68 13 0
22 6200 785.717 15 0
72 4075 298.605 3 0
34 8750 1718.22 32 0
59 21250 1645.13 8 0
96 21825 1768.5 17 0
36 14600 1416.55 36 0
81 3025 2469.4 78 0
11 2575 499.232 5 0
36 14600 387.723 20 0
41 14325 2765.56 16 0
63 15500 -0 8 0
65 16275 2156.32 9 0
80 11675 -0 12 0
3 9100 3068.95 54 0
31 4300 2161.6 11 0
32 3850 1301.7 23 0
18 5750 438.941 5 0
18 5750 107.413 10 0
93 3675 468.926 12 0
16 1825 699.332 17 0
6 12850 1004.92 21 0
79 18600 563.759 6 0
79 18600 1222.49 30 0
104 11200 1176.53 31 0
51 12850 1525.59 21 0
54 8600 -0 17 0
54 8600 130.964 5 0
99 10475 1667.58 18 0
37 8175 641.057 9 0
100 9075 1017.88 36 0
100 9075 988.958 20 0
39 8425 185.393 15 0
105 10000 1585.37 34 0
37 8175 -0 10 0
56 20950 568.659 22 0

Temps: 0.09 seconds
Valeur OPT: 19733.5
