76 220 220 0
-1 0 8.99443 0 29
75 33 -0 18 37
68 32 24.308 26 28
17 29 -0 11 15
0 8 -0 30 13
29 38 -0 21 31
0 24 62.4088 19 22
46 25 12.3528 15 18
46 30 61.6147 16 29
39 41 48.7492 29 22
58 31 44.3972 26 16
53 47 -0 37 28
75 24 -0 16 17
34 30 3.69422 12 9
35 48 79.4748 31 27
46 38 -0 8 20
0 28 -0 19 19
0 16 -0 20 0
17 46 80.7918 13 26
26 45 70.8634 15 28
37 55 -0 22 27
30 39 88.2399 28 18
68 42 15.7487 12 11
51 37 -0 6 10
3 64 34.1222 27 20
72 53 -0 14 15
0 18 96.257 18 19
52 27 -0 17 1
75 35 42.2803 29 24
45 30 27.1809 13 27
0 22 3.38952 22 11
72 62 32.0274 25 14
3 44 -0 28 18
6 37 50.7271 27 6
75 16 21.3383 19 21
75 24 -0 10 18
75 45 -0 12 13
74 47 56.7849 14 12
10 40 65.3537 24 11
17 33 10.4384 16 5
17 32 49.7112 33 33
4 46 54.7764 15 22
68 46 54.1973 11 13
1 54 21.9744 18 25
3 32 30.1737 17 10
4 19 18.164 21 14
75 15 30.314 27 37
34 44 96.6998 19 21
75 34 23.5004 20 15
4 45 13.0495 5 11
3 46 116.014 22 12
75 16 65.5763 12 15
4 20 41.3954 19 19
0 37 -0 22 12
4 38 -0 16 22
75 48 1.14631 7 7
23 55 60.3905 26 17
27 47 187.353 14 19
0 23 46.7913 21 19
4 49 78.7743 24 16
71 63 -0 13 16
28 48 103.13 15 6
74 41 -0 18 14
17 41 -0 11 8
42 59 55.7555 28 8
75 46 58.2907 9 20
58 45 41.863 37 30
0 11 75.2338 30 16
75 15 -0 10 3
27 60 78.2633 8 24
20 64 -0 11 30
4 47 -0 3 26
75 33 -0 1 26
1 39 -0 6 12
75 20 -0 10 10
0 3 -0 20 21

Temps: 0.00 seconds
Valeur OPT: 690.251
