76 180 180 28
28 30 -0 0 25
73 28 -0 18 37
62 22 6.59812 26 9
16 53 0.0170242 11 37
68 38 -0 30 14
47 32 5.01637 21 11
62 25 -6779.07 19 10
28 49 1.18741 15 1
28 51 5.04255 16 19
40 65 -0 29 15
58 60 10.8662 26 33
7 70 0.0962593 37 13
0 47 4.46247 16 29
21 42 4.47999 12 21
29 64 6.0087 31 14
21 45 1.32132 8 12
33 37 7.3742 19 22
51 43 -0 20 15
33 62 -0 13 12
8 65 1.83206 15 8
21 37 3.21086 22 8
28 12 2.53756 28 20
28 33 12.9647 12 28
28 31 4.45405 6 24
49 67 22.2499 27 31
44 63 8.69326 14 19
0 39 -0 18 10
45 40 0.640179 17 30
-1 0 -5551.53 29 12
28 29 0.180195 13 18
74 23 4.6141 22 22
33 76 10.8847 25 21
44 54 11.3655 28 13
28 24 0.235502 27 19
67 46 6.41634 19 17
0 53 1.06989 10 22
21 31 5563.48 12 13
47 43 5.25724 14 19
12 66 -0 24 11
9 69 9.25699 16 27
62 54 0.226269 33 16
43 40 -0 15 29
1 43 4.40091 11 6
1 35 2001.7 18 30
33 47 0.195972 17 26
29 33 2.15373 21 19
67 47 5.3764 27 5
28 17 10.9647 19 28
21 22 1.16559 20 16
23 43 10.6659 5 20
44 61 11.1034 22 15
62 35 1.10006 12 24
28 45 0.841793 19 11
7 59 6.75215 22 26
13 52 0.0376026 16 15
25 73 14.076 7 22
23 40 4.64794 26 20
28 43 2.84469 14 7
28 52 5.33183 21 28
6 81 17.4253 24 18
21 43 9.84663 13 18
28 25 3.14758 15 0
28 6 3.98363 18 16
33 37 12.9647 11 26
42 53 17.4024 28 27
38 72 5.18803 9 11
11 87 8.5374 37 16
0 40 6.56963 30 12
74 30 2018.63 10 17
36 44 6.01716 8 21
60 49 6.62597 11 10
36 47 0.391557 3 3
58 66 1.09416 1 18
62 15 6.60472 6 27
28 14 3.39555 10 14
0 35 1.29353 20 6

Temps: 25.64 seconds
Valeur OPT: 2041.27
