101 200 200 52
53 30 1.33815 0 6
52 25 2.90962 10 17
97 38 1.39201 7 1
77 45 2.62045 13 26
40 46 1.89011 19 1
96 26 0.0569425 26 6
52 18 0.75313 3 7
52 11 0.886747 5 6
82 32 2.19182 9 3
51 44 1.47582 16 13
31 25 2.80984 16 21
7 28 2.0137 12 5
52 39 2.6741 19 5
96 30 2.76006 23 18
91 44 0.811636 20 16
42 48 1.15818 8 9
85 37 1.15004 19 10
84 47 5.71514 2 7
52 13 2.81555 12 23
7 27 2.16901 17 12
32 51 1.9685 9 3
40 36 3.25991 11 36
40 47 2.55659 18 27
39 63 7.02598 29 22
88 55 0.705182 3 5
55 63 2.0136 6 15
53 30 1.93242 17 2
52 31 2.90382 16 5
52 35 3.20775 16 9
40 60 3.12508 9 20
1 43 4.30099 21 16
88 15 4.09379 27 13
52 31 3.56498 23 3
81 47 1.46194 11 9
1 56 3.39119 14 14
71 71 4.5371 8 25
47 38 5.94206 5 9
59 29 4.23005 8 41
98 52 5.92268 16 18
52 46 2.94383 31 12
53 29 1.74553 9 14
57 49 2.42528 5 19
92 37 4.08294 5 36
37 50 3.98882 7 25
100 39 2.23041 18 16
96 39 3.28109 16 9
48 46 1.13136 1 10
48 25 4.83335 27 30
52 18 2.1546 36 9
47 46 7.39933 30 13
1 35 1.98797 13 26
1 38 2.0105 10 31
-1 0 1.91638 9 13
52 21 2.20692 14 8
50 62 4.83926 18 7
12 59 3.40252 2 15
72 54 2.36383 6 18
87 36 3.95781 7 27
40 35 3.38973 18 19
96 23 0.621109 28 5
52 21 0.984674 3 8
6 36 1.07315 13 9
52 25 3.39679 19 2
90 34 2.90974 10 11
19 50 5.09655 9 6
66 55 4.97037 20 20
52 40 11.9601 25 19
39 65 7.11188 25 11
80 50 4.49934 36 3
88 30 1.76762 6 23
52 32 1.11889 5 12
9 58 3.13203 15 16
73 47 2.73466 25 11
21 42 2.13443 9 3
73 53 3.95701 8 35
72 52 2.80295 18 18
50 42 1.7258 13 8
88 40 1.42011 14 0
88 52 0.00111905 3 9
3 49 4.0626 23 26
12 47 1.08857 6 8
1 42 2.76613 26 2
52 14 3.29049 16 16
18 30 1.84779 11 10
5 31 0.498878 7 19
93 29 2.40546 41 20
18 41 6.48633 35 28
97 29 0.864181 26 7
52 10 2.10539 9 16
52 23 3.02891 15 27
88 28 0.944688 3 11
85 34 1.30331 1 10
99 25 1.51631 2 16
96 25 1.01263 22 17
96 23 2.23643 27 18
96 22 1.54854 20 9
52 17 2.80622 11 25
96 24 3.06024 12 29
96 29 2.06261 10 17
96 21 0.5254 9 23
59 30 1.28992 17 14

Temps: 4.42 seconds
Valeur OPT: 11.0713
