262 500 500 0
-1 0 14145.2 0 93
229 185 -0 6 42
0 53 25601.1 72 71
123 46 2655.83 93 10
81 149 -0 28 13
166 90 -0 5 57
43 105 -0 43 9
116 124 447.035 1 98
123 55 -0 36 19
26 58 254.194 53 58
235 88 21679.8 63 53
82 53 12541.9 25 83
204 101 -0 50 4
101 87 26558.7 57 15
0 143 -0 1 50
69 82 12129.5 66 53
135 79 8709.29 37 68
223 131 -0 51 53
27 72 11347.4 47 73
185 86 17128.1 88 58
52 136 -0 75 4
138 125 14123.1 48 73
120 138 -0 40 4
236 139 -0 8 72
258 138 26446.6 69 98
141 112 19836.2 93 93
114 53 -0 29 79
0 32 18059.5 5 100
256 167 32646.7 53 96
163 136 11467.5 8 77
163 75 -0 24 5
0 134 11422.4 53 57
177 109 -0 13 88
133 146 34537.1 47 50
256 156 8695.89 57 0
166 179 -0 9 72
220 75 -0 74 19
62 107 -0 83 1
0 55 11374.5 96 25
163 86 10485 42 64
226 150 -0 80 55
20 154 -0 22 19
82 96 22998.2 56 84
157 48 23388.1 43 87
8 119 14673.3 12 80
187 170 5376.13 73 17
116 133 -0 32 56
103 114 -0 8 14
196 136 16715 79 84
124 108 26851.4 79 55
63 183 5382.13 4 58
233 122 -0 14 67
118 77 -0 17 22
173 109 9641 19 28
27 50 19737.8 44 78
254 111 -0 5 2
38 72 -0 37 28
235 64 10232.6 100 18
2 73 9254.97 62 39
118 95 18870.8 90 37
20 155 9016.89 57 89
166 108 -0 44 5
163 35 -0 37 29
216 148 -0 80 18
125 33 21321.4 60 90
2 96 29518.9 95 53
254 97 3406.37 56 33
219 127 -0 56 57
261 161 -0 9 26
177 37 19269.4 39 9
166 150 -0 15 96
31 148 -0 4 1
185 94 19323.5 58 47
198 67 20380.5 73 72
126 74 -0 5 0
224 96 -0 12 92
154 173 -0 3 56
93 179 -0 8 45
32 120 2493.89 31 21
261 89 -0 48 56
194 103 -0 3 43
138 141 7697.16 52 62
157 35 14878.3 99 60
260 78 -0 29 50
146 68 4628.14 12 96
126 115 -0 50 0
151 197 12829 98 8
115 180 -0 4 24
200 192 6620.05 56 8
167 88 12291.4 24 65
61 110 -0 33 0
246 178 6432.26 45 28
146 149 5358.13 98 0
46 157 -0 4 0
151 195 9451.54 36 81
188 164 1788.53 72 50
0 56 -0 26 0
233 136 26276.9 71 79
174 155 13950.4 84 66
70 155 -0 21 29
145 140 13182.1 99 86
125 48 -0 33 41
15 89 1116.51 84 21
177 100 -0 74 31
74 83 -0 93 24
97 157 9935.06 25 23
0 110 7236.6 39 98
14 162 12020.8 42 79
244 158 4864.03 77 33
20 138 -0 68 17
109 152 15909.1 50 40
44 145 22324.2 42 93
123 85 23010 71 63
194 105 26706.5 85 99
125 42 18207 78 45
145 141 1776.92 64 3
126 60 9289.23 5 83
107 189 27848.9 93 6
123 40 -0 18 4
239 184 17927.2 38 85
237 131 5340.13 29 33
251 96 -0 81 2
224 59 4863.88 4 43
0 39 -0 23 69
0 73 -0 11 37
0 23 14310.3 86 99
0 56 -0 2 38
56 148 2799 31 42
3 132 1796.14 54 39
133 119 27354.9 87 94
12 127 -0 17 1
163 71 11498.3 81 85
233 131 9737.71 72 55
5 92 -0 10 17
43 145 -0 50 0
123 62 15178.9 25 82
233 92 12148.5 71 50
54 75 18664.4 85 15
96 120 10006.2 51 71
261 172 -0 29 0
74 101 -0 55 18
74 93 29355 45 97
68 163 3631.04 100 0
196 136 -0 38 24
152 162 5880.82 11 84
19 134 15541 82 49
224 59 4834.09 50 10
245 148 3431.5 39 36
125 54 -0 6 0
86 211 -0 87 5
58 78 29545.8 83 97
104 189 1905.91 22 14
208 128 9754.99 24 92
0 61 -0 69 18
145 162 20516.3 97 3
70 165 29085.5 65 74
28 194 9964.23 97 90
0 31 14599.1 79 11
62 143 31296.1 79 65
134 184 -0 46 56
215 125 18302.4 52 25
46 148 8162.4 39 100
123 94 -0 94 35
0 18 3376.12 97 50
0 114 -0 18 8
116 107 21136.2 3 77
0 58 -0 23 64
153 83 -0 19 59
66 115 11486.3 40 47
181 113 37327.8 49 51
0 46 12818 96 44
233 102 -0 58 54
215 105 -0 15 11
27 57 457.505 21 44
196 133 -0 56 2
249 112 10188.5 67 6
62 80 1971.98 10 39
0 31 -0 36 11
109 162 36207 84 77
120 154 18270.8 59 36
74 148 19855.2 85 60
69 102 -0 60 94
95 180 420.687 33 23
58 78 -0 62 5
218 177 -0 70 52
166 84 2168.68 79 5
3 130 13483.8 98 56
128 161 17774.8 99 98
256 149 -0 18 0
170 103 6027.69 55 36
177 63 33918.3 75 75
125 88 38593.5 94 69
144 177 13409.6 89 42
101 56 23969.1 13 74
