76 180 180 16
75 33 0.647059 0 8
49 33 2.43469 18 13
73 37 2.58544 26 6
44 23 3.48137 11 16
68 34 2.79213 30 18
30 56 3.30056 21 18
68 29 3.8453 19 27
16 32 2.3129 15 1
7 43 2.62754 16 9
44 42 4.21857 29 19
58 41 6.01893 26 28
58 58 3.71642 37 22
44 45 2.92392 16 26
7 55 4.06054 12 14
35 59 8.21056 31 20
30 61 4.87344 8 25
-1 0 2.42306 19 14
44 35 3.93954 20 30
50 50 4.60667 13 26
35 46 2.48286 15 11
37 71 3.77382 22 24
28 40 2.41999 28 11
63 41 6.22073 12 22
16 37 6.96523 6 19
49 24 4.69353 27 11
16 41 1.81812 14 31
75 40 3.31994 18 27
75 48 2.27159 17 18
16 27 4.18005 29 5
30 50 2.37757 13 16
68 33 1.69715 22 18
25 61 4.9542 25 21
44 30 4.99755 28 8
16 21 2.58544 27 12
67 45 1.48733 19 0
7 38 2.12482 10 10
61 60 2.26881 12 16
21 59 0.118342 14 12
16 51 3.76937 24 27
72 52 4.60667 16 19
49 36 4.13617 33 10
42 43 2.52535 15 20
16 39 2.15877 11 20
1 40 -0 18 22
16 17 0.868442 17 21
68 41 2.53845 21 6
0 46 3.33601 27 19
16 48 1.02267 19 12
68 48 3.5454 20 24
16 11 3.16708 5 13
44 36 4.27657 22 16
16 25 2.38092 12 10
4 48 2.32439 19 19
35 62 4 22 37
4 58 4.79683 16 15
16 46 6.43419 7 3
23 52 8.21056 26 26
67 66 5.5156 14 22
16 34 3.48137 21 7
72 87 8.39538 24 29
21 70 4.70166 13 13
28 39 4.77399 15 11
63 35 2.42306 18 15
16 17 0.828205 11 12
42 54 6.07927 28 21
38 62 1.38125 9 37
7 58 6.32459 37 17
75 38 3.80185 30 30
16 23 3.346 10 28
61 53 3.28221 8 17
60 77 3.83871 11 15
30 63 3.27091 3 15
58 47 -0 1 14
16 27 3.0384 6 29
28 39 4.21742 10 33
68 27 2.40821 20 28

Temps: 0.05 seconds
Valeur OPT: 5.71378
