51 160 160 27
27 18 2.70914 0 19
27 25 1.99557 7 7
32 37 3.78042 30 18
6 54 5.14688 16 23
12 41 0.440999 9 28
12 32 1.3204 21 3
27 14 0.723275 15 5
23 41 6.8153 19 30
27 24 4.40439 23 15
27 34 2.64247 11 7
27 36 4.217 5 16
32 28 3.4319 19 14
27 22 3.56211 29 19
18 40 6.23601 23 12
6 32 2.797 21 9
12 59 0.528644 10 26
11 42 3.64631 15 14
47 48 0.125446 3 0
27 25 3.66544 41 6
41 59 9.1649 9 10
35 62 3.60489 28 21
27 46 9.06847 8 29
1 33 3.72532 8 19
6 31 3.41225 16 17
14 53 5.02968 10 9
14 40 5.03892 28 10
8 31 2.87522 7 15
-1 0 8.82271 15 5
32 57 4.04192 14 11
21 59 3.17605 6 16
9 52 3.90597 19 15
27 40 5.2642 11 13
27 18 2.83775 12 23
5 57 4.90871 23 6
9 46 3.67274 26 8
27 52 6.52452 17 25
46 64 9.44989 6 21
4 55 0.496552 9 8
11 35 4.5919 15 28
27 67 9.44989 14 7
41 78 6.85231 7 17
18 46 5.91712 27 10
0 60 7.1925 13 11
18 65 5.88482 11 15
47 53 3.27097 16 23
49 65 6.10334 10 10
27 19 4.96068 5 41
27 27 3.23321 25 9
27 29 4.29678 17 11
9 43 4.80681 18 27
9 48 0.568334 10 16

Temps: 0.08 seconds
Valeur OPT: 10.094
