101 200 200 55
55 41 -0 0 10
80 56 0.274983 10 3
73 51 2.31667 7 5
55 34 4.10512 13 6
54 26 -0 19 10
92 63 0.792915 26 3
94 54 -0 3 3
54 59 0.0467355 5 28
92 75 6.92492 9 9
81 49 -0 16 1
51 72 7.13007 16 11
68 79 8.19156 12 31
54 36 7.30162 19 25
94 55 0.622383 23 16
25 64 7.17553 20 11
55 53 0.154432 8 20
95 62 1.39277 19 19
96 76 4.86866 2 9
0 59 6.81198 12 18
7 83 -0 17 6
9 67 2.35429 9 36
54 35 5.64232 11 35
74 40 0.798045 18 20
55 22 4.76737 29 25
55 41 5.36358 3 5
55 12 4.7845 6 5
4 44 6.88695 17 12
0 50 9.31685 16 26
76 45 -0 16 16
3 51 7.5052 9 8
51 66 6.39991 21 16
76 65 13.1359 27 3
50 72 3.8516 23 9
81 41 -0 11 12
78 62 1.17185 14 41
79 62 12.1485 8 6
94 90 7.24784 5 19
92 57 -0 8 9
94 79 8.96784 16 16
25 24 14.8556 31 36
73 45 0.00292138 9 9
39 45 0.132882 5 7
57 64 4.83173 5 10
55 62 4.51566 7 27
98 69 3.93588 18 14
85 77 9.49395 16 21
48 83 2.82623 1 13
48 80 9.088 27 18
55 68 2.95046 36 22
55 75 20.0209 30 2
3 44 3.34315 13 16
81 53 2.06135 10 17
50 66 9.47675 9 13
4 49 7.01361 14 2
55 11 0.158777 18 5
-1 0 -0 2 8
23 31 10.5223 6 27
74 52 2.05931 7 14
40 51 0.639972 18 10
95 52 3.39536 28 17
99 65 2.26091 3 11
93 61 5.00351 13 17
81 71 3.47119 19 7
10 83 0.855179 10 13
27 93 15.8517 9 25
79 72 13.269 20 23
20 77 10.8199 25 18
4 49 24.8057 25 23
80 34 7.11511 36 18
55 51 0.806398 6 9
28 66 0.0605317 5 14
9 57 0.828098 15 9
73 35 18.043 25 19
54 31 1.81104 9 11
55 33 0.692721 8 23
56 38 1.02918 18 12
54 31 6.58973 13 9
3 39 0.940964 14 7
81 48 5.34278 3 18
3 42 -0 23 3
54 30 6.24277 6 7
55 38 6.90802 26 6
48 77 -0 16 8
7 75 0.889001 11 8
5 72 0.525624 7 16
95 57 9.87085 41 26
85 72 11.7789 35 0
95 55 8.07059 26 2
7 71 0.165676 9 5
25 67 9.18491 15 26
68 78 0.332456 3 29
92 63 -0 1 27
95 51 -0 2 9
95 54 2.13349 22 16
54 48 16.3158 27 15
55 45 4.33721 20 20
95 52 0.943382 11 1
95 53 0.501671 12 13
37 58 0.733031 10 15
94 54 0.435014 9 19
98 62 11.8322 17 30

Temps: 2.19 seconds
Valeur OPT: 58.2874
