31 140 140 9
-1 32 32 0 6
15 44 12.0458 24 11
15 26 42.3917 34 80
-1 28 28 11 8
22 22 -0 15 5
15 52 18.4833 11 17
22 28 26.5375 1 60
22 31 11.8125 3 25
22 22 9.02083 29 1
-1 0 11.9458 6 28
23 28 26.2583 25 39
13 31 3.27083 6 3
16 33 16.525 25 35
9 6 -0 2 0
25 26 17.475 28 29
9 18 6.85 8 25
13 12 10.9417 10 34
9 28 10.9417 18 24
16 33 15.3208 45 2
16 25 28.8667 33 45
4 29 4.9 17 33
25 34 0.733333 9 6
9 15 6.85 16 11
9 23 14.75 35 18
-1 24 24 5 123
13 19 20.3167 60 10
-1 30 30 80 95
16 36 16.1292 39 16
9 25 29.2875 95 9
23 36 51.5458 90 90
13 30 59.7042 123 15

Temps: 0.00 seconds
Valeur OPT: 58.7542
