76 100 100 71
68 52 0.588947 0 8
-1 54 54 18 21
30 45 9.67109 26 14
-1 71 71 11 18
68 54 8.66226 30 11
37 34 14.7257 21 24
68 55 13.2463 19 17
57 58 16.7541 15 33
-1 52 52 16 30
37 68 16.1107 29 18
65 82 11.1004 26 10
-1 75 75 37 18
29 66 15.9161 16 28
37 34 14.5748 12 29
53 68 24.2001 31 20
71 22 2.91629 8 8
30 63 9.21409 19 13
68 55 11.487 20 19
50 83 0.456491 13 11
13 53 4.92354 15 15
37 28 16.794 22 20
36 35 19.4249 28 31
74 53 15.9585 12 19
-1 67 67 6 22
-1 81 81 27 9
-1 89 89 14 12
0 62 17.1703 18 37
45 44 8.85609 17 11
74 37 9.45562 29 21
47 28 6.24826 13 16
48 36 14.7257 22 26
-1 93 93 25 12
-1 72 72 28 10
-1 57 57 27 14
45 45 8.14729 19 11
-1 58 58 10 25
71 25 9.87565 12 12
71 11 5.09488 14 15
53 77 13.479 24 22
17 72 3.81503 16 3
37 58 21.7672 33 27
43 71 9.43761 15 15
43 68 9.39605 11 16
71 60 15.0765 18 30
74 67 3.78152 17 13
37 32 7.10773 21 13
34 49 11.1376 27 0
71 16 15.7257 19 26
71 29 16.2673 20 28
74 78 7.70424 5 6
68 75 12.3364 22 16
68 57 14.5495 12 27
45 42 11.4793 19 19
37 54 11.526 22 12
13 52 12.0237 16 7
52 99 18.1116 7 22
-1 73 73 26 22
71 26 9.07532 14 10
0 76 13.1438 21 15
-1 73 73 24 37
71 10 23.8637 13 29
47 54 14.541 15 18
-1 46 46 18 1
-1 60 60 11 6
47 67 22.5403 28 17
71 69 9.31714 9 19
-1 84 84 37 5
13 60 14.7302 30 24
71 42 10.0033 10 20
47 31 11.4169 8 14
71 19 9.22288 11 16
-1 0 14.1547 3 27
34 72 7.09801 1 28
74 45 11.6986 6 21
47 28 10.3948 10 26
68 52 11.4896 20 19

Temps: 0.06 seconds
Valeur OPT: 43.967
