262 500 500 0
-1 0 4764.23 0 65
124 186 -0 6 80
125 38 12295.6 72 87
118 65 -0 93 22
21 147 -0 28 3
12 89 -0 5 17
243 102 -0 43 4
135 128 -0 1 96
190 65 20117.8 36 50
26 62 5639.2 53 14
163 72 37126.9 63 81
0 48 -0 25 8
0 73 86 50 54
235 88 21390.6 57 23
174 166 -0 1 53
0 68 11224.4 66 48
135 83 26717.3 37 83
223 112 4629.45 51 42
137 68 -0 47 23
185 96 14955.2 88 44
237 141 -0 75 48
186 125 17170.4 48 40
120 146 927.361 40 69
120 141 -0 8 55
40 137 20218.3 69 50
3 114 18479.4 93 93
114 53 10615.6 29 73
0 60 -0 5 10
8 161 -0 53 18
20 147 -0 8 36
18 75 -0 24 3
211 135 25790.1 53 98
62 120 -0 13 5
27 138 8250 47 77
186 163 -0 57 15
135 178 -0 9 31
58 79 23.9961 74 98
237 108 -0 83 5
82 65 4543.01 96 81
223 62 14342.5 42 50
163 122 11088.7 80 84
210 159 -0 22 29
57 92 -0 56 1
82 39 9278.38 43 52
116 130 16497.2 12 98
111 182 21575.2 73 69
63 152 -0 32 71
242 110 -0 8 52
111 147 -0 79 0
12 83 -0 79 0
63 193 -0 4 96
82 126 1 14 39
15 78 10023.8 17 87
173 98 22202.8 19 59
125 65 -0 44 17
47 115 10780.4 5 56
64 72 4698.45 37 19
193 50 -0 100 66
170 70 20247.6 62 40
15 92 -0 90 0
132 157 -0 57 60
12 98 -0 44 25
249 34 858.521 37 92
224 138 10192 80 43
0 20 10936.4 60 18
255 111 20993.1 95 41
242 96 4036 56 28
52 126 6226.74 56 57
142 145 -0 9 32
177 43 4785.71 39 82
138 158 18471.3 15 79
31 151 -0 4 39
163 105 7099.47 58 19
198 57 -0 73 36
163 99 -0 5 1
52 89 -0 12 13
72 183 -0 3 75
23 191 -0 8 57
43 118 -0 31 9
5 102 -0 48 72
194 97 -0 3 18
172 143 -0 52 63
0 24 8106.76 99 0
2 70 -0 29 84
135 67 5590.83 12 100
135 112 37090.2 50 94
116 210 -0 98 63
213 170 -0 4 45
246 211 16509.3 56 29
114 79 -0 24 42
61 100 1152.57 33 22
177 190 21723.7 45 83
190 147 45377.7 98 86
187 176 -0 4 5
82 204 5146.91 36 56
34 175 20992.4 72 93
0 46 2519.01 26 95
132 131 6222.97 71 19
174 169 -0 84 39
70 165 -0 21 79
-1 142 142 99 2
193 36 8157.38 33 4
15 77 13808.2 84 78
254 101 9249.9 74 57
96 103 25585.1 93 75
69 133 -0 25 0
125 99 -0 39 2
174 194 26417.1 42 62
129 174 19126.4 77 31
20 143 -0 68 3
109 153 1383.79 50 47
