76 180 180 0
-1 0 -0 0 14
0 34 20.0435 18 30
75 27 9.30435 26 27
26 31 8.13043 11 7
0 8 -0 30 10
0 33 -0 21 13
0 14 62 19 22
26 29 26.087 15 18
0 22 18.087 16 19
0 28 38.8696 29 16
72 48 9.86957 26 18
38 42 -0 37 10
26 21 25.3478 16 26
46 30 -0 12 0
67 35 -0 31 22
46 38 -0 8 13
68 34 14.3913 19 24
75 18 -0 20 11
24 56 8.43478 13 9
35 29 -0 15 28
5 49 32.1304 22 27
0 38 11.7391 28 37
4 43 -0 12 14
63 48 -0 6 6
51 37 60 27 17
39 46 61 14 26
0 10 46.0435 18 20
52 28 -0 17 12
74 40 24.087 29 10
0 28 -0 13 12
6 32 34.2609 22 28
12 47 41.9565 25 26
26 35 -0 28 8
51 32 10.3043 27 16
67 18 45.1304 19 15
67 22 8.34783 10 37
5 44 -0 12 15
5 44 28.1304 14 31
67 32 65.6957 24 19
67 31 8.13043 16 13
12 31 -0 33 15
75 59 -0 15 19
73 56 14.9565 11 25
68 58 10.4348 18 14
51 31 -0 17 33
68 25 24.8696 21 28
67 15 -0 27 16
48 43 15.3913 19 15
68 35 19.2609 20 22
3 50 -0 5 30
3 50 -0 22 8
0 12 -0 12 12
67 21 18.7391 19 21
34 40 6.3913 22 20
8 41 -0 16 12
17 59 12.8261 7 19
75 50 40.2609 26 6
68 39 25.7391 14 21
17 37 7.69565 21 18
14 49 87.5652 24 29
5 60 -0 13 5
2 47 55.5652 15 17
73 38 21.3913 18 18
6 35 35.1304 11 21
62 63 20.3043 28 1
26 36 9.6087 9 11
65 47 22.1304 37 20
0 6 -0 30 19
75 10 -0 10 16
47 61 13.4348 8 29
26 56 29.3043 11 11
74 59 18.3913 3 22
0 32 -0 1 3
0 30 6 6 24
68 29 6.30435 10 27
0 6 -0 20 11

Temps: 0.00 seconds
Valeur OPT: 303.087
