101 200 200 0
-1 0 -0 0 9
0 15 -0 10 7
13 34 311.685 7 18
1 31 -0 13 2
26 39 1675.88 19 27
96 35 -0 26 23
0 24 -0 3 5
88 42 -0 5 9
13 49 993.762 9 17
70 50 1494.92 16 9
31 41 -0 16 5
0 42 1370.18 12 10
53 26 2022.67 19 5
0 14 -0 23 1
95 42 -0 20 25
95 42 5144.14 8 41
95 37 3408.64 19 15
92 48 -0 2 3
6 41 -0 12 11
0 61 -0 17 14
30 44 2047.97 9 6
26 25 1096.28 11 8
74 36 2052.73 18 5
75 42 462.706 29 14
12 46 1574.36 3 16
55 46 1451.72 6 22
0 12 2146.33 17 17
0 14 2563.47 16 6
0 9 811.018 16 13
76 40 1786.32 9 36
1 31 717.858 21 9
0 31 594.681 27 18
27 47 3225.38 23 16
81 46 1503.11 11 14
0 40 1404.91 14 13
34 55 -0 8 6
52 57 146.361 5 9
92 28 -0 8 31
40 71 -0 16 9
74 48 2794.17 31 8
0 21 529.673 9 10
22 41 15.3247 5 7
92 35 951.43 5 16
42 51 1037.75 7 9
91 42 1624.77 18 11
5 48 3511.34 16 6
48 59 2379.24 1 26
48 56 1053.83 27 16
28 44 946.848 36 25
69 61 3256.78 30 36
1 32 905.52 13 3
0 37 1949.11 10 18
0 26 936.329 9 17
0 8 489.87 14 25
26 28 1613.35 18 1
28 35 -0 2 12
73 37 -0 6 16
13 36 2503.79 7 20
0 21 723.247 18 5
95 25 2289 28 26
99 37 849.338 3 18
91 37 2023.75 13 9
0 46 871.396 19 16
53 47 237.814 10 19
11 68 -0 9 27
35 68 674.458 20 10
27 65 1517.92 25 7
23 60 410.493 25 2
80 33 652.147 36 12
27 22 -0 6 26
28 32 -0 5 11
51 51 279 15 2
73 29 -0 25 23
53 24 -0 9 3
73 30 -0 8 8
26 32 1027.97 18 30
28 24 181.544 13 8
53 29 -0 14 13
34 47 -0 3 11
77 36 -0 23 0
26 31 708.616 6 16
79 42 -0 26 12
27 41 -0 16 19
96 39 -0 11 18
95 38 -0 7 3
59 32 -0 41 28
93 48 1092.91 35 13
97 31 506.593 26 20
69 35 984.777 9 19
0 32 2769.87 15 9
70 47 151.281 3 23
13 30 -0 1 10
95 25 -0 2 15
59 30 350.779 22 19
13 21 4020.79 27 20
0 20 -0 20 35
95 26 2325 11 27
13 21 -0 12 7
37 29 31.6446 10 21
94 28 1427.5 9 29
98 33 817.694 17 3

Temps: 0.02 seconds
Valeur OPT: 27348.8
