262 500 500 35
163 189 1.8227 0 24
142 165 9.41275 6 18
125 199 23.3706 72 69
116 140 23.3725 93 45
145 115 10.5294 28 10
87 156 24.4959 5 88
44 131 15.1148 43 50
256 113 14.9772 1 42
190 155 5.46515 36 18
26 226 14.2179 53 14
238 227 26.8904 63 83
241 192 7.52778 25 9
5 167 11.8921 50 63
3 240 25.0337 57 89
48 118 21.6346 1 84
219 165 20.2848 66 28
25 126 17.432 37 79
258 210 11.7406 51 50
137 177 23.3856 47 99
185 156 19.0626 88 19
210 166 18.352 75 42
186 113 10.722 48 4
161 106 20.5906 40 77
216 91 12.6721 8 52
105 215 15.5856 69 18
35 79 28.2849 93 83
170 221 12.068 29 71
74 194 9.19195 5 29
182 75 12.2508 53 10
227 170 9.85953 8 29
5 184 10.3684 24 25
68 155 30.1812 53 94
44 185 9.18617 13 44
145 135 17.5994 47 25
35 53 28.6635 57 96
-1 0 21.6198 9 67
58 231 20.8168 74 0
23 132 22.235 83 52
43 184 29.6149 96 90
192 183 11.2499 42 13
162 221 35.8325 80 81
92 149 0.777104 22 4
216 226 22.737 56 53
35 162 13.2083 43 73
259 97 11.5226 12 37
192 82 12.6884 73 12
216 61 23.3819 32 100
103 223 21.5987 8 93
23 101 18.281 79 56
12 174 8.51655 79 21
91 82 0.669537 4 17
216 180 9.5399 14 24
16 164 8.40368 17 26
186 198 6.90896 19 1
137 174 6.86339 44 6
168 233 17.7265 5 71
242 200 15.0226 37 32
203 211 17.6607 100 4
204 219 14.4833 62 0
181 162 20.9174 90 23
210 170 27.4252 57 99
90 174 11.5295 44 39
215 167 16.2263 37 79
216 58 15.4117 80 28
69 191 16.6356 60 53
255 206 22.3176 95 19
74 217 22.4079 56 98
132 182 18.793 56 33
99 113 6.45534 9 12
177 168 10.8977 39 5
99 101 0.743424 15 8
232 162 7.9866 4 17
99 146 26.4635 58 72
198 164 14.1365 73 35
104 103 9.21405 5 45
236 163 7.70389 12 62
154 123 1.49915 3 0
184 69 20.6466 8 55
32 195 23.6978 31 74
133 170 27.2151 48 98
103 214 2.7721 3 5
239 106 15.5107 52 41
43 185 25.2697 99 73
213 209 10.128 29 43
116 157 5.14445 12 17
46 138 9.55592 50 14
94 74 20.125 98 54
35 54 8.888 4 37
94 85 23.7643 56 71
126 236 10.4444 24 51
142 172 8.68518 33 53
218 54 22.6963 45 93
23 131 22.9515 98 48
46 70 1.79466 4 5
184 66 22.8326 36 86
34 62 12.5982 72 2
213 159 9.86213 26 29
132 161 12.7318 71 11
107 118 12.1951 84 40
87 96 14.6917 21 50
145 109 25.5478 99 58
193 207 19.0088 33 95
25 166 24.9186 84 36
25 203 30.3941 74 97
25 98 28.1291 93 80
63 139 23.7127 25 85
189 271 12.7524 39 0
45 103 19.0286 42 69
70 108 27.2032 77 84
20 168 23.3277 68 66
41 166 9.40588 50 3
236 105 3.63602 42 0
213 153 17.3028 71 11
233 215 28.398 85 78
216 216 22.1388 78 56
145 107 10.749 64 21
126 105 13.0023 5 49
128 120 20.5629 93 24
3 148 6.98323 18 31
218 41 10.0309 38 33
236 105 6.60466 29 14
2 245 30.0176 81 75
43 172 8.27042 4 29
118 149 3.59502 23 0
255 174 14.0958 11 85
126 183 19.3425 86 8
25 101 17.7161 2 99
40 235 4.95091 31 23
184 79 20.3729 54 58
90 191 18.8953 87 25
211 199 27.7454 17 97
259 206 22.1133 81 58
236 156 27.8531 72 74
34 156 2.57327 10 1
158 195 12.3652 50 36
216 154 2.3331 25 15
233 182 21.0882 71 62
35 155 17.4521 85 22
209 122 23.7444 51 78
99 152 27.0505 29 64
188 112 14.1571 55 37
25 99 5.31966 45 0
68 117 21.3223 100 54
46 96 7.35922 38 15
184 41 28.3078 11 98
34 100 23.5973 82 79
184 162 15.3244 50 39
245 223 29.7433 39 79
204 211 6.00019 6 47
35 78 15.2756 87 0
170 229 31.6145 83 57
94 74 27.0509 22 77
259 83 11.2142 24 36
230 229 14.6181 69 0
95 112 26.6374 97 51
244 121 25.4429 65 57
184 73 27.5904 97 55
43 185 15.0607 79 4
41 172 18.653 79 39
158 213 38.1052 46 99
192 110 4.33173 52 0
46 83 10.9819 39 46
236 158 20.7754 94 36
