76 180 180 3
3 21 -0 0 8
3 34 -0 18 13
51 40 18.2468 26 6
-1 0 8.87879 11 16
0 39 10.0996 30 18
29 60 -0 21 18
3 26 5.57576 19 27
26 42 -0 15 1
3 36 18.5758 16 9
32 25 23.5758 29 19
32 48 10.8788 26 28
38 50 -0 37 22
17 22 21.3268 16 26
67 44 21.5758 12 14
34 58 -0 31 20
13 56 -0 8 25
3 33 16.8788 19 14
3 15 -0 20 30
32 27 13.4221 13 26
34 54 18.303 15 11
17 63 22.8009 22 24
6 54 0.562771 28 11
43 51 16.6407 12 22
3 42 -0 6 19
3 23 17.9048 27 11
32 37 18.6948 14 31
0 29 21.2251 18 27
52 49 10.619 17 18
73 42 10.0346 29 5
46 52 -0 13 16
32 50 27.619 22 18
25 57 8.90476 25 21
44 11 -0 28 8
6 37 10.9784 27 12
3 31 -0 19 0
8 43 3.30303 10 10
0 55 -0 12 16
34 60 -0 14 12
3 41 11.2727 24 27
9 32 -0 16 19
44 22 16.6948 33 10
1 49 -0 15 20
43 46 17.6104 11 20
44 39 -0 18 22
3 4 -0 17 21
34 41 -0 21 6
34 35 -0 27 19
48 57 -0 19 12
17 45 7.99134 20 24
44 22 5.66234 5 13
32 22 -0 22 16
17 21 -0 12 10
34 39 -0 19 19
32 50 31.2468 22 37
8 51 15.3506 16 15
32 35 17.8788 7 3
23 51 21.0303 26 26
13 59 14.6277 14 22
9 41 -0 21 7
46 65 34.6234 24 29
36 80 -0 13 13
74 58 26.6277 15 11
1 44 -0 18 15
44 31 7 11 12
41 63 14.1948 28 21
38 51 11.7013 9 37
38 58 -0 37 17
0 26 -0 30 30
75 38 -0 10 28
44 66 26.0563 8 17
73 76 28.0563 11 15
36 74 -0 3 15
40 42 -0 1 14
3 31 -0 6 29
3 38 -0 10 33
3 28 18.5758 20 28

Temps: 0.00 seconds
Valeur OPT: 106.654
