101 112 112 0
-1 0 -0 0 16
0 26 2526.43 10 16
40 33 727.472 7 10
77 34 -0 13 8
89 47 2969.37 19 5
60 33 1606.33 26 10
53 27 -0 3 25
52 37 870.762 5 35
60 47 4073.77 9 27
1 47 803.44 16 14
27 36 -0 16 13
27 49 1645.75 12 16
0 41 -0 19 2
0 24 248.638 23 6
37 39 1410.6 20 13
13 45 6359.15 8 27
100 44 -0 19 28
99 44 2943.76 2 30
89 23 5002.36 12 25
62 44 378.492 17 11
69 48 2510.01 9 18
40 39 -0 11 2
74 45 -0 18 0
73 54 1255.88 29 5
68 47 2423.73 3 18
54 52 -0 6 11
28 32 3006.25 17 23
0 8 4677.48 16 25
27 15 2039.05 16 15
28 44 -0 9 1
70 37 107.721 21 2
27 37 660.103 27 7
69 51 4403.05 23 29
76 43 -0 11 9
-1 57 57 14 16
33 62 -0 8 10
52 60 -0 5 9
98 27 -0 8 7
85 49 3482.3 16 19
53 46 5972.56 31 22
0 21 -0 9 16
74 49 -0 5 3
37 43 1736.55 5 20
13 49 -0 7 12
59 49 -0 18 7
60 37 1709.74 16 7
7 59 3696.28 1 23
19 53 -0 27 13
82 52 5021.78 36 15
19 58 1264.25 30 11
0 31 -0 13 13
76 42 -0 10 9
0 21 3249.96 9 10
0 12 617.822 14 16
27 40 2237.17 18 6
54 50 -0 2 9
74 47 -0 6 21
92 42 830.293 7 12
53 26 1988.86 18 9
99 26 1899.13 28 27
0 25 -0 3 6
93 38 1213.47 13 5
88 34 1928.17 19 17
90 54 1697.54 10 9
11 64 2626.27 9 26
51 66 1113.01 20 20
0 62 3127.29 25 36
4 68 879.05 25 23
53 37 2193.29 36 12
27 23 142.93 6 18
27 31 292.61 5 11
69 54 3124.01 15 9
73 43 795.98 25 31
40 37 1416.6 9 14
40 39 2994.19 8 19
74 47 3572.06 18 20
0 21 5422.98 13 41
76 29 2230.17 14 19
79 49 -0 3 3
3 41 1493.45 23 19
68 39 486.16 6 8
27 43 3595.73 26 26
7 43 368.284 16 5
0 24 -0 11 9
83 39 117.035 7 1
99 28 752.668 41 8
89 45 5449.7 35 9
40 35 2203.84 26 3
0 26 1532.4 9 18
0 13 850.599 15 17
62 46 -0 3 3
98 32 -0 1 14
89 27 -0 2 3
99 28 4257 22 8
53 29 4710.98 27 26
27 28 3755.49 20 36
99 25 313.389 11 18
92 32 -0 12 17
99 26 -0 10 6
0 21 94.5935 9 5
98 30 4071.88 17 16

Temps: 0.01 seconds
Valeur OPT: 22152.5
