48 15 15 18
37 3379 -0 0 1
43 1920 40.7891 1 1
35 3606 1599.66 1 1
23 2394 -0 1 1
5 3541 -0 1 1
19 2504 120.259 1 1
36 785 -0 1 1
18 362 4.50395 1 1
1 2707 59.3547 1 1
30 2100 15.5818 1 1
25 4858 606.82 1 0
7 1467 418.9 1 1
32 1484 17.4499 1 1
37 3227 417.766 1 1
23 2740 213.38 1 1
7 1337 534.71 1 1
22 3788 431.659 1 1
19 1164 -0 1 1
-1 0 68.5109 1 1
36 661 -0 1 1
35 1269 -0 1 1
46 3105 314.956 1 1
33 3474 0.322549 1 1
11 1996 -0 1 1
47 4626 314.956 1 1
4 3700 10.39 1 1
27 739 302.255 1 1
7 449 302.255 1 1
23 3486 314.956 1 1
26 960 -0 1 1
43 1680 417.766 1 1
32 2254 2.15561 1 1
35 947 -0 1 1
32 2067 314.956 1 1
23 3971 -0 1 1
18 258 302.255 1 1
18 556 45.8218 1 1
26 1739 2.37974 1 1
11 2152 -0 1 1
9 3040 10.9654 1 1
8 4077 417.766 1 1
12 3285 302.255 1 1
29 1279 525.22 1 1
18 287 4.05181 1 1
17 4332 628.425 1 1
18 1192 -0 1 1
6 2277 314.956 1 1
5 2930 25.4968 1 1

Temps: 20.45 seconds
Valeur OPT: 1402.42
